2014-03-07 20:24:00,7,HB9BDJ,46.146,7.125,VK7BO,-41.396,147.042,7040032,-23,0,37,16789
2014-03-07 20:24:00,7,HB9BDJ,46.146,7.125,VK7DIK,-41.312,148.208,7040014,-26,0,37,16875
2014-03-07 20:56:00,14,HB9CZF,47.313,8.208,VK6ZRY,-31.854,115.792,14097077,-25,-1,30,13809
2014-03-07 21:02:00,14,VK1CH,-35.354,149.042,4X1RF,32.771,34.958,14097167,-26,0,37,14052
2014-03-07 21:08:00,14,VK3DXE,-38.104,145.125,4X1RF,32.771,34.958,14097177,-22,-1,37,13811
