time,band,tx_sign,tx_lat,tx_lon,rx_sign,rx_lat,rx_lon,frequency,snr,drift,power,distance,baseline_level,snr_med,snr_mad,snr_z,freq_med,freq_mad,freq_z,drift_med,drift_mad,drift_z,anomaly_score,anomaly_reason
2014-03-07 19:00:00,10,W3BH,40.479,-79.042,N1NCO,42.479,-71.458,10140155,-13,0,23,669,group,-12.5,1.5,-0.22483025315886507,10140170.0,1.0,-10.117361392148927,-1.0,0.0,,10.117361392148927,frequency
2014-03-07 19:00:00,14,W4MO,27.104,-82.375,K4COD,33.104,-84.458,14097194,-9,1,33,697,group,-1.0,3.0,-1.7986420252709205,14097074.0,14.0,5.781349366942244,1.0,0.0,,5.781349366942244,frequency
2014-03-07 19:02:00,28,N5CSC,29.396,-98.292,KB9AMG,42.979,-88.375,28126028,-2,0,37,1750,group,-23.0,1.0,14.164305949008499,28126027.0,0.0,,0.0,0.0,,14.164305949008499,snr
2014-03-07 19:02:00,28,W3CSW,39.146,-77.125,DK3SML,49.229,9.542,28126191,-26,0,33,6616,group,-8.0,1.0,-12.140833670578713,28126191.0,0.0,,0.0,0.0,,12.140833670578713,snr
2014-03-07 19:04:00,10,AK4T,34.063,-84.208,K4RCG,38.479,-78.042,10140214,-5,0,27,739,group,-11.0,2.0,2.023472278429786,10140227.0,1.0,-8.768379873195737,0.0,0.0,,8.768379873195737,frequency
2014-03-07 19:04:00,10,DL2XL,51.188,6.208,LA3JJ,59.313,10.125,10140138,-11,0,23,937,group,-12.0,3.0,0.22483025315886507,10140240.0,2.0,-34.39902873330636,0.0,0.0,,34.39902873330636,frequency
2014-03-07 19:04:00,10,DL2XL,51.188,6.208,LA5GOA,59.354,5.208,10140111,-14,0,23,910,group,-10.0,2.0,-1.3489815189531904,10140212.0,3.5,-19.46387620203889,0.0,0.0,,19.46387620203889,frequency
2014-03-07 19:04:00,10,DL2XL,51.188,6.208,LA5GOA/RX2,59.354,5.208,10140111,-13,0,23,910,group,-10.0,3.0,-0.6744907594765952,10140212.0,3.5,-19.46387620203889,0.0,0.0,,19.46387620203889,frequency
2014-03-07 19:04:00,10,DL2XL,51.188,6.208,OX3XR,64.188,-51.708,10140141,-9,0,23,3578,group,-17.0,2.0,2.697963037906381,10140242.0,4.0,-17.03089167678403,0.0,0.0,,17.03089167678403,frequency
2014-03-07 19:04:00,28,K3SIW,42.021,-88.375,DD2EE,51.188,6.708,28126188,-24,1,37,6815,group,2.0,1.0,-17.536759746391475,28126188.0,0.0,,1.0,0.0,,17.536759746391475,snr
2014-03-07 19:04:00,14,UA1ASB,59.729,30.042,DG7RJ,48.313,11.625,14097170,-4,0,33,1737,group,-12.5,1.0,5.73317145555106,14097170.0,0.0,,0.0,0.0,,5.73317145555106,snr
2014-03-07 19:06:00,10,G0MJI,53.354,-2.875,ON7KB,51.354,4.375,10140171,-8,1,23,540,group,-18.5,1.0,7.0821529745042495,10140170.0,1.0,0.6744907594765952,0.0,0.0,,7.0821529745042495,snr
2014-03-07 19:06:00,14,K4COD,33.104,-84.458,F8AOF,44.563,4.792,14097199,-32,0,37,7448,group,-26.5,1.0,-3.7096991771212737,14097163.5,4.5,5.32098265809314,0.0,0.0,,5.32098265809314,frequency
2014-03-07 19:06:00,14,K4COD,33.104,-84.458,W4MO,27.479,-83.042,14097063,5,1,37,640,group,5.0,2.0,0.0,14097187.0,12.0,-6.969737847924817,0.0,0.0,,6.969737847924817,frequency
2014-03-07 19:06:00,14,KC6KGE,35.146,-119.458,KI7CI,39.313,-119.792,14097162,13,-1,37,464,group,-10.0,3.0,5.171095822653896,14097161.0,1.0,0.6744907594765952,-1.0,0.0,,5.171095822653896,snr
2014-03-07 19:06:00,14,OZ5BIR,55.938,12.458,G0MKI,51.771,-0.625,14097100,-26,0,37,973,group,5.0,4.0,-5.227303385943613,14097099.5,0.5,0.6744907594765952,0.0,0.0,,5.227303385943613,snr
2014-03-07 19:06:00,10,W3BH,40.479,-79.042,K4RCG,38.479,-78.042,10140147,-18,0,23,238,group,-8.0,2.5,-2.697963037906381,10140167.0,1.0,-13.489815189531905,-1.0,0.0,,13.489815189531905,frequency
2014-03-07 19:06:00,14,WA3DNM,39.938,-75.542,LA9JO,69.063,18.542,14097070,-23,0,37,6065,group,-15.0,0.5,-10.791852151625523,14097070.0,0.0,,0.0,0.0,,10.791852151625523,snr
2014-03-07 19:06:00,14,WA3DNM,39.938,-75.542,WQ7Q,47.479,-123.042,14097075,-27,0,37,3846,group,-13.0,1.5,-6.295247088448222,14097074.0,0.0,,0.0,0.0,,6.295247088448222,snr
2014-03-07 19:06:00,14,WB8ELK,34.396,-86.792,AF5ES,35.813,-106.208,14097116,-20,-1,23,1770,group,-17.0,3.0,-0.6744907594765952,14097125.0,1.0,-6.070416835289357,-1.0,0.0,,6.070416835289357,frequency
2014-03-07 19:06:00,14,WB8ELK,34.396,-86.792,W4AC,26.479,-83.042,14097134,-18,-1,23,951,group,-14.0,2.0,-1.3489815189531904,14097143.0,1.0,-6.070416835289357,-1.0,0.0,,6.070416835289357,frequency
2014-03-07 19:08:00,10,AK4T,34.063,-84.208,K4RCG,38.479,-78.042,10140214,-6,0,27,739,group,-11.0,2.0,1.6862268986914881,10140227.0,1.0,-8.768379873195737,0.0,0.0,,8.768379873195737,frequency
2014-03-07 19:08:00,28,DL6NL,50.063,10.208,DK0SC,49.229,11.042,28126087,-22,0,27,110,group,-23.5,1.5,0.6744907594765952,28126113.5,2.5,-7.149602050451909,0.0,0.0,,7.149602050451909,frequency
2014-03-07 19:08:00,10,G0MBA,51.813,1.125,SQ9DIQ,50.021,18.458,10140159,-30,1,23,1228,group,-25.5,1.5,-2.0234722784297854,10140165.5,0.5,-8.768379873195737,0.0,0.0,,8.768379873195737,frequency
2014-03-07 19:08:00,14,KI7CI,39.313,-119.792,KC6KGE,35.146,-119.458,14097147,11,1,40,464,group,-15.5,2.0,8.937002563064887,14097146.0,0.5,1.3489815189531904,-0.5,0.5,2.023472278429786,8.937002563064887,snr
2014-03-07 19:08:00,10,W3BI,40.563,-75.625,K4RCG,38.479,-78.042,10140276,-7,0,30,311,group,2.0,3.0,-2.0234722784297854,10140289.0,1.0,-8.768379873195737,0.0,0.0,,8.768379873195737,frequency
2014-03-07 19:10:00,14,AA7FV,32.271,-110.708,N6RY,33.146,-117.292,14097153,-6,0,33,623,group,-10.5,0.5,6.070416835289357,14097152.0,1.5,0.44966050631773014,0.0,0.0,,6.070416835289357,snr
2014-03-07 19:10:00,10,DL2XL,49.479,6.958,GM4EFR,58.604,-3.375,10140276,-13,0,23,1216,group,-10.0,3.0,-0.6744907594765952,10140173.0,2.0,34.73627411304465,0.0,0.0,,34.73627411304465,frequency
2014-03-07 19:10:00,14,K7FET,45.521,-122.958,AF6CH,39.021,-119.875,14097041,-1,0,33,766,group,8.0,1.0,-6.070416835289357,14097040.0,1.0,0.6744907594765952,0.0,0.0,,6.070416835289357,snr
2014-03-07 19:10:00,14,LY2BOS,54.729,25.208,HB9TVP,46.854,7.542,14097063,-27,-1,27,1513,group,-6.0,2.0,-7.0821529745042495,14097061.0,2.0,0.6744907594765952,-1.0,0.5,0.0,7.0821529745042495,snr
2014-03-07 19:10:00,10,OH3HTI,61.271,24.042,LA9JO,69.063,18.542,10140211,-11,-1,37,903,group,4.0,2.0,-5.058680696074464,10140211.0,0.0,,-1.0,0.0,,5.058680696074464,snr
2014-03-07 19:10:00,28,SM7BKZ,56.729,16.542,K3SIW,42.021,-88.375,28126167,-24,-1,37,7000,group,0.5,3.0,-5.508341202392194,28126167.0,0.0,,-1.0,0.0,,5.508341202392194,snr
2014-03-07 19:12:00,10,AK4T,34.063,-84.208,K4RCG,38.479,-78.042,10140214,-6,0,27,739,group,-11.0,2.0,1.6862268986914881,10140227.0,1.0,-8.768379873195737,0.0,0.0,,8.768379873195737,frequency
2014-03-07 19:12:00,1,G3NZP,51.104,-0.125,DF2JP,51.271,6.792,1838127,-27,0,27,482,group,-19.0,1.0,-5.395926075812762,1838127.0,0.0,,0.0,0.0,,5.395926075812762,snr
2014-03-07 19:12:00,10,MA0RKT,55.771,-4.042,PA3FNY,52.104,5.125,10140190,-9,1,23,725,group,-9.0,3.0,0.0,10140173.0,1.0,11.46634291110212,0.0,0.0,,11.46634291110212,frequency
2014-03-07 19:12:00,10,ON7KO,51.188,4.208,G4PMB,51.479,-5.042,10140247,0,0,37,643,group,-23.5,0.5,31.701065695399976,10140246.0,0.5,1.3489815189531904,0.0,0.0,,31.701065695399976,snr
2014-03-07 19:12:00,10,ON7KO,51.188,4.208,K4RCG,38.479,-78.042,10140194,-23,0,37,6290,group,-12.0,3.0,-2.4731327847475155,10140207.0,1.0,-8.768379873195737,0.0,0.0,,8.768379873195737,frequency
2014-03-07 19:12:00,10,W3BH,40.479,-79.042,K4RCG,38.479,-78.042,10140153,-10,0,23,238,group,-8.0,2.5,-0.5395926075812761,10140167.0,1.0,-9.442870632672333,-1.0,0.0,,9.442870632672333,frequency
2014-03-07 19:12:00,14,W4MO,27.104,-82.375,AF5ES,35.813,-106.208,14097199,-18,1,33,2451,group,-15.0,4.0,-0.5058680696074465,14097070.0,7.0,12.429901138925826,1.0,0.0,,12.429901138925826,frequency
2014-03-07 19:12:00,14,W4MO,27.104,-82.375,K4COD,33.104,-84.458,14097194,-2,1,33,697,group,-1.0,3.0,-0.22483025315886507,14097074.0,14.0,5.781349366942244,1.0,0.0,,5.781349366942244,frequency
2014-03-07 19:14:00,10,DL2XL,51.188,6.208,G4PMB,51.479,-5.042,10140183,-14,0,23,781,group,-11.5,2.5,-0.6744907594765952,10140285.0,2.0,-34.39902873330636,0.0,0.0,,34.39902873330636,frequency
2014-03-07 19:14:00,10,DL2XL,51.188,6.208,LA3JJ,59.313,10.125,10140138,-11,0,23,937,group,-12.0,3.0,0.22483025315886507,10140240.0,2.0,-34.39902873330636,0.0,0.0,,34.39902873330636,frequency
2014-03-07 19:14:00,10,DL2XL,51.188,6.208,LA5GOA,59.354,5.208,10140111,-5,0,23,910,group,-10.0,2.0,1.6862268986914881,10140212.0,3.5,-19.46387620203889,0.0,0.0,,19.46387620203889,frequency
2014-03-07 19:14:00,10,DL2XL,51.188,6.208,LA5GOA/RX2,59.354,5.208,10140111,-5,0,23,910,group,-10.0,3.0,1.1241512657943253,10140212.0,3.5,-19.46387620203889,0.0,0.0,,19.46387620203889,frequency
2014-03-07 19:14:00,10,DL2XL,51.188,6.208,OX3XR,64.188,-51.708,10140141,-20,0,23,3578,group,-17.0,2.0,-1.011736139214893,10140242.0,4.0,-17.03089167678403,0.0,0.0,,17.03089167678403,frequency
2014-03-07 19:14:00,21,DL6NL,50.063,10.208,DC3RJ,49.438,11.042,21096080,-24,0,23,92,group,-13.0,1.0,-7.4193983542425475,21096079.0,0.0,,0.0,0.0,,7.4193983542425475,snr
2014-03-07 19:14:00,28,K3SIW,42.021,-88.375,ON4CDJ,51.104,3.958,28126145,-25,1,37,6657,group,3.0,3.5,-5.395926075812762,28126147.0,1.0,-1.3489815189531904,1.0,0.0,,5.395926075812762,snr
2014-03-07 19:14:00,14,K4RCG,38.479,-78.042,AF5ES,35.813,-106.208,14097118,-13,0,37,2504,group,-8.0,3.0,-1.1241512657943253,14097109.0,1.0,6.070416835289357,1.0,0.0,,6.070416835289357,frequency
2014-03-07 19:14:00,14,K4RCG,38.479,-78.042,AF6CH,39.021,-119.875,14097107,-18,0,37,3596,group,-7.0,4.0,-1.8548495885606369,14097098.0,1.0,6.070416835289357,0.0,0.0,,6.070416835289357,frequency
2014-03-07 19:14:00,14,K4RCG,38.479,-78.042,DG7RJ,48.313,11.625,14097113,-18,0,37,6907,group,-20.0,3.0,0.44966050631773014,14097104.5,0.5,11.46634291110212,1.0,0.0,,11.46634291110212,frequency
2014-03-07 19:14:00,14,K4RCG,38.479,-78.042,DK6UG,49.521,8.208,14097113,1,0,37,6624,group,0.0,1.5,0.44966050631773014,14097104.0,1.0,6.070416835289357,1.0,0.0,,6.070416835289357,frequency
2014-03-07 19:14:00,14,K4RCG,38.479,-78.042,G4DIW,51.896,0.875,14097112,-21,0,37,6046,group,-21.0,2.0,0.0,14097103.0,1.0,6.070416835289357,1.0,0.0,,6.070416835289357,frequency
2014-03-07 19:14:00,14,K4RCG,38.479,-78.042,K4COD,33.104,-84.458,14097114,3,0,37,832,group,5.0,2.0,-0.6744907594765952,14097105.0,1.0,6.070416835289357,1.0,0.0,,6.070416835289357,frequency
2014-03-07 19:14:00,14,K4RCG,38.479,-78.042,K7UEB/20,46.063,-118.375,14097122,-21,0,37,3385,group,-17.0,4.0,-0.6744907594765952,14097113.0,1.0,6.070416835289357,1.0,0.0,,6.070416835289357,frequency
2014-03-07 19:14:00,14,K4RCG,38.479,-78.042,K9AN,40.104,-88.125,14097114,-5,0,37,886,group,3.0,1.0,-5.395926075812762,14097105.0,0.0,,1.0,0.0,,5.395926075812762,snr
2014-03-07 19:14:00,14,K4RCG,38.479,-78.042,KC3AVT,39.021,-77.042,14097117,-11,0,37,106,group,-13.0,2.0,0.6744907594765952,14097108.0,1.0,6.070416835289357,1.0,0.0,,6.070416835289357,frequency
2014-03-07 19:14:00,14,K4RCG,38.479,-78.042,LA9JO,69.063,18.542,14097126,-23,0,37,6304,group,-23.0,2.0,0.0,14097118.0,1.0,5.395926075812762,1.0,0.0,,5.395926075812762,frequency
2014-03-07 19:14:00,14,K4RCG,38.479,-78.042,M6NNB,51.188,-0.292,14097133,-20,0,37,5995,group,-17.0,2.0,-1.011736139214893,14097124.0,1.0,6.070416835289357,1.0,0.0,,6.070416835289357,frequency
2014-03-07 19:14:00,14,K4RCG,38.479,-78.042,ON4SAR,51.188,4.208,14097142,-16,0,37,6290,group,-17.5,2.0,0.5058680696074465,14097133.0,0.5,12.140833670578713,1.0,0.0,,12.140833670578713,frequency
2014-03-07 19:14:00,14,K4RCG,38.479,-78.042,ON7KB,51.354,4.375,14097088,-21,0,37,6294,group,-22.0,2.0,0.3372453797382976,14097079.0,1.0,6.070416835289357,1.0,0.0,,6.070416835289357,frequency
2014-03-07 19:14:00,14,K4RCG,38.479,-78.042,PI4THT,52.229,6.875,14097119,-19,0,37,6416,group,-17.0,2.0,-0.6744907594765952,14097110.0,0.5,12.140833670578713,1.0,0.0,,12.140833670578713,frequency
2014-03-07 19:14:00,14,K4RCG,38.479,-78.042,VE7ENP,49.896,-119.458,14097060,-19,0,37,3485,group,-13.5,3.5,-1.0599140506060782,14097052.0,1.0,5.395926075812762,1.0,0.0,,5.395926075812762,frequency
2014-03-07 19:14:00,21,K9AN,40.104,-88.125,IK1NET,44.854,7.542,21096174,-7,0,30,7380,group,-6.5,2.0,-0.1686226898691488,21096178.5,0.5,-6.070416835289357,0.0,0.0,,6.070416835289357,frequency
2014-03-07 19:14:00,14,OZ5BIR,55.938,12.458,G3JKF,50.771,0.125,14097092,-21,0,37,998,group,5.5,2.5,-7.149602050451909,14097091.5,0.5,0.6744907594765952,0.0,0.0,,7.149602050451909,snr
2014-03-07 19:14:00,10,PA3FNY,52.104,5.125,LA3JJ,59.313,10.125,10140178,6,0,37,860,group,-19.5,2.5,6.879805746661272,10140178.0,0.0,,0.0,0.0,,6.879805746661272,snr
2014-03-07 19:14:00,14,UA1ASB,59.729,30.042,DG7RJ,48.313,11.625,14097170,-3,0,33,1737,group,-12.5,1.0,6.4076622150276545,14097170.0,0.0,,0.0,0.0,,6.4076622150276545,snr
2014-03-07 19:14:00,14,WA3DNM,39.938,-75.542,WQ7Q,47.479,-123.042,14097075,-25,0,37,3846,group,-13.0,1.5,-5.395926075812762,14097074.0,0.0,,0.0,0.0,,5.395926075812762,snr
2014-03-07 19:16:00,10,AK4T,34.063,-84.208,K4RCG,38.479,-78.042,10140214,-9,0,27,739,group,-11.0,2.0,0.6744907594765952,10140227.0,1.0,-8.768379873195737,0.0,0.0,,8.768379873195737,frequency
2014-03-07 19:16:00,28,DL6NL,50.063,10.208,DC3RJ,49.438,11.042,28126070,-16,1,27,92,group,-16.0,2.0,0.0,28126099.0,3.0,-6.520077341607086,0.0,0.0,,6.520077341607086,frequency
2014-03-07 19:16:00,-1,G8HUH,51.271,-2.958,EW6BN,55.479,28.792,137623,-41,0,20,2137,band,-28.0,5.0,-1.7536759746391475,137611.0,1.0,8.093889113719143,0.0,0.0,,8.093889113719143,frequency
2014-03-07 19:16:00,10,G8YTR,50.896,-1.042,LA9JO,69.063,18.542,10140287,-33,0,33,2271,group,-12.0,6.0,-2.3607176581680833,10140104.0,1.0,123.43180898421693,0.0,0.0,,123.43180898421693,frequency
2014-03-07 19:16:00,0,PA3ABK/2,51.813,4.708,OH3LMN,61.521,23.875,475615,-18,0,27,1582,group,-20.0,2.0,0.6744907594765952,475739.0,1.0,-83.63685417509781,0.0,0.0,,83.63685417509781,frequency
2014-03-07 19:18:00,10,HB9AFZ,46.188,9.042,ON7KO,51.188,4.208,10140157,-19,0,30,659,group,7.0,3.0,-5.845586582130491,10140158.0,1.0,-0.6744907594765952,0.0,0.0,,5.845586582130491,snr
2014-03-07 19:18:00,10,HB9AFZ,46.188,9.042,PA3FNY,52.104,5.125,10140150,-23,0,30,717,group,1.0,8.0,-2.023472278429786,10140167.0,1.0,-11.46634291110212,0.0,0.0,,11.46634291110212,frequency
2014-03-07 19:18:00,28,KD6RF,37.688,-121.792,KC2GMM,41.479,-75.042,28126141,-16,0,37,3980,group,-8.0,1.0,-5.395926075812762,28126145.0,3.0,-0.8993210126354603,0.0,0.0,,5.395926075812762,snr
2014-03-07 19:18:00,28,PA3GET,53.188,6.542,PA0O,53.271,6.625,28126061,0,0,30,11,group,-9.0,1.0,6.070416835289357,28126061.0,1.0,0.0,0.0,0.0,,6.070416835289357,snr
2014-03-07 19:18:00,10,W3BH,40.479,-79.042,K4RCG,38.479,-78.042,10140157,-12,-1,23,238,group,-8.0,2.5,-1.0791852151625523,10140167.0,1.0,-6.7449075947659525,-1.0,0.0,,6.7449075947659525,frequency
2014-03-07 19:20:00,10,AK4T,34.063,-84.208,K4RCG,38.479,-78.042,10140214,-11,0,27,739,group,-11.0,2.0,0.0,10140227.0,1.0,-8.768379873195737,0.0,0.0,,8.768379873195737,frequency
2014-03-07 19:20:00,10,DL2XL,49.479,6.958,GM4EWM,57.646,-3.292,10140243,-18,0,23,1130,group,-14.0,4.0,-0.6744907594765952,10140141.0,2.0,34.39902873330636,0.0,0.0,,34.39902873330636,frequency
2014-03-07 19:20:00,10,DL2XL,49.479,6.958,GM4WMM,59.063,-3.042,10140254,-15,0,23,1245,group,-9.0,3.0,-1.3489815189531904,10140153.0,5.0,13.624713341427224,0.0,0.0,,13.624713341427224,frequency
2014-03-07 19:20:00,28,DL6NL,50.063,10.208,DC3RJ,49.438,11.042,28126072,-15,1,27,92,group,-16.0,2.0,0.3372453797382976,28126099.0,3.0,-6.070416835289357,0.0,0.0,,6.070416835289357,frequency
2014-03-07 19:20:00,10,EA6FG,39.646,2.708,PA3FNY,52.104,5.125,10140195,-12,0,27,1398,group,-7.0,2.0,-1.6862268986914881,10140212.0,1.0,-11.46634291110212,0.0,0.0,,11.46634291110212,frequency
2014-03-07 19:20:00,10,W3BI,40.563,-75.625,K4RCG,38.479,-78.042,10140276,-2,0,30,311,group,2.0,3.0,-0.8993210126354603,10140289.0,1.0,-8.768379873195737,0.0,0.0,,8.768379873195737,frequency
2014-03-07 19:22:00,10,LA3JJ,59.313,10.125,PA3FNY,52.104,5.125,10140243,-8,0,27,860,group,-9.0,4.0,0.1686226898691488,10140227.0,1.0,10.791852151625523,0.0,0.0,,10.791852151625523,frequency
2014-03-07 19:22:00,10,MA0RKT,55.771,-4.042,PA3FNY,52.104,5.125,10140190,-5,0,23,725,group,-9.0,3.0,0.8993210126354603,10140173.0,1.0,11.46634291110212,0.0,0.0,,11.46634291110212,frequency
2014-03-07 19:22:00,28,N5CSC,29.396,-98.292,KB9AMG,42.979,-88.375,28126028,-4,0,37,1750,group,-23.0,1.0,12.815324430055309,28126027.0,0.0,,0.0,0.0,,12.815324430055309,snr
2014-03-07 19:22:00,10,ON7KO,51.188,4.208,K4RCG,38.479,-78.042,10140194,-20,0,37,6290,group,-12.0,3.0,-1.7986420252709205,10140207.0,1.0,-8.768379873195737,0.0,0.0,,8.768379873195737,frequency
2014-03-07 19:22:00,28,VE6PDQ/1,53.479,-113.542,WA5NGP,30.563,-97.792,28126175,-9,3,37,2847,group,-19.0,2.0,3.3724537973829762,28126160.0,2.0,5.058680696074464,2.0,1.0,0.6744907594765952,5.058680696074464,frequency
2014-03-07 19:22:00,14,W3GXT,39.479,-76.792,K4RCG,38.479,-78.042,14097120,-24,0,37,155,group,-23.0,1.0,-0.6744907594765952,14097112.5,0.5,10.117361392148927,0.0,0.0,,10.117361392148927,frequency
2014-03-07 19:24:00,5,405QZY,-78.521,-75.042,M21CC,50.479,-5.042,5250059,-5,-1,20,15061,band,-13.0,6.0,0.8993210126354603,5288701.0,48.0,-542.993165160304,0.0,0.0,,542.993165160304,frequency
2014-03-07 19:24:00,10,AK4T,34.063,-84.208,K4RCG,38.479,-78.042,10140214,-10,0,27,739,group,-11.0,2.0,0.3372453797382976,10140227.0,1.0,-8.768379873195737,0.0,0.0,,8.768379873195737,frequency
2014-03-07 19:24:00,10,AK4T,34.063,-84.208,NR5G,32.479,-83.042,10140220,-11,0,27,207,group,2.0,1.0,-8.768379873195737,10140219.0,0.0,,0.0,0.0,,8.768379873195737,snr
2014-03-07 19:24:00,10,DL2XL,51.188,6.208,G4PMB,51.479,-5.042,10140180,-6,1,23,781,group,-11.5,2.5,1.4838796708485096,10140285.0,2.0,-35.41076487252125,0.0,0.0,,35.41076487252125,frequency
2014-03-07 19:24:00,10,DL2XL,51.188,6.208,LA3JJ,59.313,10.125,10140136,-10,0,23,937,group,-12.0,3.0,0.44966050631773014,10140240.0,2.0,-35.07351949278295,0.0,0.0,,35.07351949278295,frequency
2014-03-07 19:24:00,10,DL2XL,51.188,6.208,LA3LJA,63.396,10.375,10140131,-15,0,23,1380,group,-16.0,3.5,0.1927116455647415,10140234.0,3.0,-23.1575160753631,0.0,0.0,,23.1575160753631,frequency
2014-03-07 19:24:00,10,DL2XL,51.188,6.208,LA5GOA,59.354,5.208,10140109,1,0,23,910,group,-10.0,2.0,3.7096991771212737,10140212.0,3.5,-19.849299493168374,0.0,0.0,,19.849299493168374,frequency
2014-03-07 19:24:00,10,DL2XL,51.188,6.208,LA5GOA/RX2,59.354,5.208,10140109,0,0,23,910,group,-10.0,3.0,2.2483025315886507,10140212.0,3.5,-19.849299493168374,0.0,0.0,,19.849299493168374,frequency
2014-03-07 19:24:00,10,DL2XL,51.188,6.208,OX3XR,64.188,-51.708,10140138,-15,0,23,3578,group,-17.0,2.0,0.6744907594765952,10140242.0,4.0,-17.536759746391475,0.0,0.0,,17.536759746391475,frequency
2014-03-07 19:24:00,28,DL6NL,50.063,10.208,DC3RJ,49.438,11.042,28126075,-17,1,27,92,group,-16.0,2.0,-0.3372453797382976,28126099.0,3.0,-5.395926075812762,0.0,0.0,,5.395926075812762,frequency
2014-03-07 19:24:00,28,DL6NL,50.063,10.208,KB9AMG,42.979,-88.375,28126085,-23,1,27,7015,group,-13.0,1.0,-6.7449075947659525,28126080.0,1.0,3.3724537973829762,0.0,0.0,,6.7449075947659525,snr
2014-03-07 19:24:00,14,HB9JOI,46.938,8.458,HB9TVP,46.854,7.542,14097064,-24,1,33,70,group,-25.0,1.5,0.44966050631773014,14097070.0,0.5,-8.093889113719143,0.0,0.0,,8.093889113719143,frequency
2014-03-07 19:24:00,14,K4RCG,38.479,-78.042,DL5RBD,49.063,12.875,14097163,-27,1,37,6949,group,-7.0,2.0,-6.7449075947659525,14097107.0,1.0,37.77148253068933,1.0,0.0,,37.77148253068933,snr+frequency
2014-03-07 19:24:00,14,OZ5BIR,55.938,12.458,G3JKF,50.771,0.125,14097092,-23,0,37,998,group,5.5,2.5,-7.689194658033186,14097091.5,0.5,0.6744907594765952,0.0,0.0,,7.689194658033186,snr
2014-03-07 19:24:00,10,W3BH,40.479,-79.042,K4RCG,38.479,-78.042,10140156,-8,-1,23,238,group,-8.0,2.5,0.0,10140167.0,1.0,-7.4193983542425475,-1.0,0.0,,7.4193983542425475,frequency
2014-03-07 19:26:00,14,G8FIK,52.063,-0.792,K9AN,40.104,-88.125,14097033,-24,0,37,6449,group,-15.5,1.0,-5.73317145555106,14097033.0,0.0,,0.0,0.0,,5.73317145555106,snr
2014-03-07 19:26:00,10,G8YTR,50.896,-1.042,LA9JO,69.063,18.542,10140283,-26,0,33,2271,group,-12.0,6.0,-1.5738117721120555,10140104.0,1.0,120.73384594631054,0.0,0.0,,120.73384594631054,frequency
2014-03-07 19:26:00,14,K4RCG,38.479,-78.042,AF6CH,39.021,-119.875,14097106,-16,0,37,3596,group,-7.0,4.0,-1.5176042088223392,14097098.0,1.0,5.395926075812762,0.0,0.0,,5.395926075812762,frequency
2014-03-07 19:26:00,14,K4RCG,38.479,-78.042,DG7RJ,48.313,11.625,14097112,-20,0,37,6907,group,-20.0,3.0,0.0,14097104.5,0.5,10.117361392148927,1.0,0.0,,10.117361392148927,frequency
2014-03-07 19:26:00,14,K4RCG,38.479,-78.042,DK6UG,49.521,8.208,14097112,-2,0,37,6624,group,0.0,1.5,-0.8993210126354603,14097104.0,1.0,5.395926075812762,1.0,0.0,,5.395926075812762,frequency
2014-03-07 19:26:00,14,K4RCG,38.479,-78.042,G4DIW,51.896,0.875,14097111,-21,0,37,6046,group,-21.0,2.0,0.0,14097103.0,1.0,5.395926075812762,1.0,0.0,,5.395926075812762,frequency
2014-03-07 19:26:00,14,K4RCG,38.479,-78.042,K4COD,33.104,-84.458,14097113,2,0,37,832,group,5.0,2.0,-1.011736139214893,14097105.0,1.0,5.395926075812762,1.0,0.0,,5.395926075812762,frequency
2014-03-07 19:26:00,14,K4RCG,38.479,-78.042,K7UEB/20,46.063,-118.375,14097121,-23,0,37,3385,group,-17.0,4.0,-1.011736139214893,14097113.0,1.0,5.395926075812762,1.0,0.0,,5.395926075812762,frequency
2014-03-07 19:26:00,14,K4RCG,38.479,-78.042,K9AN,40.104,-88.125,14097114,-6,0,37,886,group,3.0,1.0,-6.070416835289357,14097105.0,0.0,,1.0,0.0,,6.070416835289357,snr
2014-03-07 19:26:00,14,K4RCG,38.479,-78.042,M6NNB,51.188,-0.292,14097132,-20,0,37,5995,group,-17.0,2.0,-1.011736139214893,14097124.0,1.0,5.395926075812762,1.0,0.0,,5.395926075812762,frequency
2014-03-07 19:26:00,14,K4RCG,38.479,-78.042,ON4SAR,51.188,4.208,14097142,-18,0,37,6290,group,-17.5,2.0,-0.1686226898691488,14097133.0,0.5,12.140833670578713,1.0,0.0,,12.140833670578713,frequency
2014-03-07 19:26:00,14,K4RCG,38.479,-78.042,ON7KB,51.354,4.375,14097089,-25,0,37,6294,group,-22.0,2.0,-1.011736139214893,14097079.0,1.0,6.7449075947659525,1.0,0.0,,6.7449075947659525,frequency
2014-03-07 19:26:00,14,K4RCG,38.479,-78.042,VE7ENP,49.896,-119.458,14097060,-16,0,37,3485,group,-13.5,3.5,-0.4817791139118537,14097052.0,1.0,5.395926075812762,1.0,0.0,,5.395926075812762,frequency
2014-03-07 19:26:00,10,KV0S,38.896,-92.375,K4RCG,38.479,-78.042,10140203,-25,1,37,1244,group,-16.0,3.0,-2.0234722784297854,10140216.0,1.0,-8.768379873195737,1.0,0.0,,8.768379873195737,frequency
2014-03-07 19:26:00,28,N7SCQ,38.438,-121.792,VE6PDQ,54.729,-113.292,28126071,-20,0,30,1921,group,-1.0,1.0,-12.815324430055309,28126073.0,2.0,-0.6744907594765952,0.0,0.0,,12.815324430055309,snr
