2014-03-07 19:08:00,7,DN3IFG,-31.521,92.958,LA1NRA,63.396,10.375,7040110,-14,-3,40,12756
2014-03-07 21:00:00,10,XT9ESZ,-23.521,100.958,PI4THT,52.229,6.875,10140280,-23,0,30,12323
2014-03-07 20:04:00,28,VR3YBO,-38.521,116.958,GM4WJA,57.563,-2.958,28126099,-30,0,10,15267
2014-03-07 20:56:00,14,HB9CZF,47.313,8.208,VK6ZRY,-31.854,115.792,14097077,-25,-1,30,13809
2014-03-07 20:24:00,7,HB9BDJ,46.146,7.125,VK7BO,-41.396,147.042,7040032,-23,0,37,16789
2014-03-07 20:24:00,7,HB9BDJ,46.146,7.125,VK7DIK,-41.312,148.208,7040014,-26,0,37,16875
2014-03-07 21:02:00,14,VK1CH,-35.354,149.042,4X1RF,32.771,34.958,14097167,-26,0,37,14052
2014-03-07 21:08:00,14,VK3DXE,-38.104,145.125,4X1RF,32.771,34.958,14097177,-22,-1,37,13811
