Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,Diversion,19:41:02.906,Log-on Interrogation,19.6841405555556,70862.9060000002,11500,11500,111,4,,,14061,1646652500,3615152500,111,8.12667021,93.15257435,309.058315,166.878139848812,6378.17098757652,6389.14378722539,1.00172036774653,167.165231618209,0.408582519444168,-0.0612449789,0.607948163981,218.7959,20.8226848986886,78.007525139938,135.372157236133,1.74647918890946,226.817199874785,-46.3828001252146,586.652504524768,0.7925,464.922109835879,479.964257116842,15.042147280963,-1.990883224979,507.5,360,35000,35000,0,,0.607948163981,1149.75454994134,-840.69623494134,135.707421898896,4434.5020000004,,18145.183946,38066.956374,1206.147047,42187.6244734541,,-20514.002315091,-33185.8455750663,-4548.21223153858,39278.6312391206,,6378.56366153276,-347.847537646459,6315.49857434245,897.158688150578,,-0.0545338349045923,0.990112964213145,0.140652149254397,,-18493.0314836465,-31751.4577996576,-308.988358849422,36745.6495338493,-0.503271318326027,-0.864087536958868,-0.00840884193827595,,-495679,36745.5882888704,-0.0612449789,55.8820713323363,,3255.7515490939,,0.001893,-0.000923,-0.001879,0.00282241368335685,,0.00777421231754471,-0.141148122365008,0.989957963337673,-0.998486627482534,-0.0549950428543764,0,0,-732.534101550442,-588.886238730102,582.300158845199,135.781636937497,-725.177967246268,939.89,582.300158845199,135.781636937497,-725.177967246268,939.89,,-18499.9174234715,-31741.1073549851,897.158688150578,36749.8263194219,-0.503401492640374,-0.86370768338054,0.0244125966842036,-428.109889450957,-653.181708552319,,575.485358845199,139.104436937497,-718.413567246268,-403.782659383435,616.064832508582,,-0.522268767213546,-0.844882943426348,-0.115793552067789,-0.0314937532175478,0.105494019131285,,-653.181708552319,616.064832508582,0.105494019131285,-1.25232225141312,0.04,4,149.83165244,111.607948163981,111,-0.607948163981
,Diversion,20:41:04.904,Log-on Interrogation,20.6846955555556,74464.9040000002,11740,11740,141,4,,,14061,1646652500,3615152500,171,-6.55,93.31,891.391711,481.313018898488,6378.4897648926,6389.46256454147,1.00172028176784,482.141012909523,-10.1252498326692,1.5177367676,0.000381899393,201.3,13.4982128082235,84.1605892082667,134.456582673889,1.09523762913846,231.15156296796,-42.0484370320397,592.232520719263,0.835,494.514154800585,504.059968499537,9.545813698952,5.496333582011,503.848436666667,360,35000,35000,0,,0.000381899393,911.712152491038,-20.320441491038,481.873573076466,3601.998,,18152.190141,38063.948316,1158.150925,42186.5794048678,,-20521.008510091,-33182.8375170663,-4500.21610953858,39274.2210742339,,6378.41480955749,-366.486696017252,6336.79029189175,-723.933371901055,,-0.0574573317916082,0.993474159503805,-0.113497380386159,,-18518.6768370173,-31727.1580241083,-1882.08429690106,36784.4558119495,-0.503437564271414,-0.862515356657843,-0.0511652070244753,,-495679,36785.9735487171,1.5177367676,55.1342947072644,,3328.49103140698,,0.002006,-0.000765,-0.024618,0.0247114383434069,,-0.00658621743695785,0.113879928434941,0.993472688924827,-0.998331754590452,-0.0577382695995348,0,0,-869.386524015749,-338.959641622631,344.120142440401,-79.4347319658464,-863.711767728935,933.127304706667,344.120142440401,-79.4347319658464,-863.711767728935,933.127304706667,,-18518.5565818423,-31719.8156374358,-723.933371901055,36737.0075193226,-0.504084514017699,-0.863429489207908,-0.0197058340018655,-87.8591839988089,-134.049722583969,,336.898542440401,-76.6807319658464,-775.086967728935,-63.8115875666548,97.359493016333,,-0.522505805304282,-0.844901225522614,-0.11458447771714,-8.70855647228987,29.1708840400051,,-134.049722583969,97.359493016333,29.1708840400051,-11.6319250129765,10.32,4,149.83165244,141.000381899393,141,-0.000381899393
,Diversion,21:41:26.905,Log-on Interrogation,21.6908069444444,78086.9049999998,12780,12780,168,4,,,14061,1646652500,3615152500,231,-11.79,94.62,898.217667,484.998740280778,6379.30849312551,6390.28129277438,1.00172006098478,485.832967691602,86.8148535691315,-13.0132191712,-0.266777400852,190.2,11.5123238512215,68.4432094638764,83.4115493005926,1.34524123553126,220.096101765612,-53.1038982343876,577.89328753295,0.845,488.319827965343,487.133201414138,-1.186626551205,10.732440250157,446.2,360,35000,38500,0,86.8148535691315,-0.266777400852,923.454182312838,-25.236515312838,482.881888682516,3622.0009999996,,18159.673698,38061.238251,1029.905251,42184.0290968425,,-20528.492067091,-33180.1274520663,-4371.97043553858,39261.3546604445,,6379.02847493324,-503.896148416675,6235.61110916321,-1297.06858060088,,-0.0789926162575953,0.977517365483851,-0.203333248267787,,-18663.5698464167,-31825.6271418368,-2326.97383160088,36967.7452598377,-0.504860919031842,-0.860902576506678,-0.0629460578470535,,-495679,36954.7320406665,-13.0132191712,52.1711132360281,,3618.22281926874,,0.002117,-0.000764,-0.045786,0.0458412824973298,,-0.0164577537967134,0.203661315390326,0.978903065146621,-0.996750823023852,-0.0805468609026631,0,0,-813.302244670922,-146.336171013868,159.24582700134,-153.851285747902,-796.144060198993,826.362400000001,159.24582700134,-153.851285747902,-796.144060198993,826.362400000001,,-18655.9660342417,-31820.9948201643,-1297.06858060088,36909.3913105931,-0.505453093963308,-0.86213816295127,-0.0351419661648177,80.1278365296477,122.253744790056,,151.62462700134,-151.100885747902,-631.314460198993,93.2725498484204,-142.30907758089,,-0.52286764541452,-0.845109083449304,-0.11135556766571,-16.6942027999977,55.9202498793707,,122.253744790056,-142.30907758089,55.9202498793707,-21.2633469293884,3.3,4,149.83165244,167.733222599148,168,0.266777400852
,Diversion,22:41:21.906,Log-on Interrogation,22.6894183333333,81681.9059999999,14540,14540,204,4,,,14061,1646652500,3615152500,291,-18.19,95.97,886.845942,478.8585,6380.82407824086,6391.79687788973,1.00171965243271,479.681970184449,-18.7530495173431,2.8110114049,-1.382450951822,229.56,19.2671840112116,252.542892084933,-99.757252848928,-2.21419548011575,219.669896118681,-53.5301038813188,577.333357679705,0.845,487.846687239351,491.478929520199,3.632242280848,-4.818868832053,539.8,360,35000,38500,0,-18.7530495173431,-1.382450951822,904.936481030945,-18.090539030945,480.348988126559,3595.0010000001,,18167.32093,38058.192169,832.03097,42180.2064537526,,-20536.139299091,-33177.0813700663,-4174.09615453858,39241.2388216147,,6380.21845305091,-631.589501565836,6039.59089343364,-1982.03712873711,,-0.0989918301721818,0.946611928396529,-0.310653489895684,,-18798.9104315658,-32018.6012755664,-2814.06809873711,37235.8542311314,-0.504860458279719,-0.859886309491376,-0.0755741517643063,,-495679,37238.6652425363,2.8110114049,47.6216156454736,,4066.36867298924,,0.002106,-0.000963,-0.063668,0.0637100998978969,,-0.0324679971672608,0.31047606005683,0.950026549782444,-0.994576490014246,-0.104007718516191,0,0,-648.463028745203,-760.864629669929,777.79236853348,-122.196452025694,-616.057093860279,999.709600000001,777.79236853348,-122.196452025694,-616.057093860279,999.709600000001,,-18783.6593873908,-32017.0150358939,-1982.03712873711,37173.1567528218,-0.505301702308748,-0.861293950599541,-0.0533190426069116,-254.925168512437,-388.94793422196,,770.21076853348,-118.729652025694,-386.852293860279,-257.518925299651,392.905316500642,,-0.523330555195912,-0.84546467864801,-0.106370142224955,-23.343921185306,78.1946835968009,,-388.94793422196,392.905316500642,78.1946835968009,-29.366169267305,0,4,149.83165244,202.617549048178,204,1.382450951822
,Diversion,23:14:00.904000,Call,23.2335844444444,83640.9039999998,,,216,6,,,4096,1621740000,3590240000,324,-22.818,94.651,309.058315,166.878139848812,6381.74138773543,6392.7141873843,1.00171940525042,167.165070998648,,,3.122552747066,224.984,43.7027114944696,272.180345331832,-127.526229886709,-3.85411544512279,219.677357852622,-53.5226421473778,577.343165241306,0.845,487.854974628904,515.641529997461,27.786555368557,-28.973181919762,485.5,360,35000,38500,0,,3.122552747066,1391.84864017798,-1082.79032517798,108.353324441566,5553.999,,18171.358482,38056.135229,699.258462,42177.6796427443,,-20540.176851091,-33175.0244300663,-4041.32364653858,39227.7122430771,,6381.35013890608,-477.82205962067,5873.36651227343,-2462.70472977236,,-0.0748778940537152,0.920395587834061,-0.385922207082423,,-18649.1805416207,-32182.7687167266,-3161.96319177236,37329.8881377162,-0.499577723694771,-0.862118005765219,-0.0847032592250839,,-495679,35072.7006514139,-2257.1874863023,,,,,0.002001,-0.001143,-0.071653,0.0716900471404504,,-0.0314456262848951,0.38652817437058,0.921741364486425,-0.996707097087218,-0.0810861431810101,0,0,-635.969755769694,-635.614662403437,653.520112298632,-194.280687128969,-586.199630455256,899.146,653.520112298632,-194.280687128969,-586.199630455256,899.146,,-18629.8919454457,-32183.2394170541,-2462.70472977236,37267.9310917637,-0.499890694215729,-0.86356388654391,-0.0660810691022401,-120.178139075569,-180.585759380775,,646.316512298632,-190.165887128969,-328.248830455256,-131.136150847911,197.051822946359,,-0.523613937101721,-0.845703777587005,-0.103022159984662,-26.2826451324806,87.4317857630446,,-180.585759380775,197.051822946359,87.4317857630446,-32.9671045515625,0,6,148.19180797,219.122552747066,216,-3.122552747066
,Diversion,00:10:59.928,Log-on Interrogation,24.1833133333333,87059.9279999999,18040,18040,252,4,,,14061,1646652500,3615152500,379,-28.2573967233333,98.6076886816667,1317.574649,711.433395788337,6383.18421674472,6394.15701639359,1.00171901660304,712.656361607654,0.0043253349622291,-0.0006483514,0.000957124024,210.917507758333,76.3948073746556,271.577164643455,-141.318062126857,-4.99830008555348,218.275572889676,-54.9244271103241,575.497751987312,0.845,496.3714,548.015433143853,51.644033143853,-48.011790863005,575.745,360,38500,12670,482,,0.000957124024,1437.98116902452,-120.40652002452,477.045817549195,5378.022,,18177.555551,38051.612696,435.185882,42172.7179741592,,-20546.373920091,-33170.5018970663,-3777.25106653858,39200.8074277449,,6382.9275021242,-841.983410832364,5562.30738593742,-3003.48959168827,,-0.131911792911976,0.871435150107269,-0.470550478708825,,-19019.5389618324,-32489.3053100626,-3438.67547368827,37803.7340862575,-0.503112706232542,-0.859420533324331,-0.0909612649862095,,-495679,37803.7334379061,-0.0006483514,39.6522713215719,,4862.01545202983,,0.001562,-0.001503,-0.082021,0.0820496392070069,,-0.070857840032569,0.468100774782606,0.880829626632666,-0.988736305576483,-0.149668026094314,0,8.8148157179259,-914.769859343327,-547.858182718353,605.343113775215,-338.526086860994,-809.904209415999,1066.29499919593,606.505891920755,-346.207627119313,-805.756393660199,1066.27974,,-18994.0532966574,-32494.2985433901,-3003.48959168827,37758.1044040959,-0.50304573273538,-0.860591363264126,-0.079545560856134,56.9374372325628,86.8713698248175,,599.719913775215,-333.115286860994,-514.628609415999,31.370678002141,-47.8633022987676,,-0.524131395965814,-0.846168843797575,-0.0963564608586399,-30.0828665081364,100.767999069891,,86.8713698248175,-47.8633022987676,100.767999069891,-37.6067619119167,0,4,149.83165244,252.000957124024,252,-0.000957124024
,Diversion,00:19:29.416,SATCOM Log-On,24.3248377777778,87569.4160000001,18410,18410,182,10,,,14072,1646680000,3615180000,391,-34.62859,93.67309,,0,6382.92524343523,6393.8980430841,1.0017190863484,0,114.70235614066,-17.1934506429,-6.914351403862,81.1842894239583,11.9,180,100.260610384771,1.92363773420596,247.122290270726,-26.0777097292742,612.35438325326,0.845,346.52381990995,348.840104575457,2.316284665507,,575.745,,30000,12220,-4497.75,114.70235614066,-6.914351403862,117.534385075219,-117.534385075219,0,509.4880000002,,18178.326945,38050.833079,393.063339,42171.9334073469,,-20547.145314091,-33169.7222800663,-3735.12852353858,39196.5156842091,,6385.0420153667,-336.783388387882,5246.2164258009,-3606.15543257707,6374.99543850365,-0.0527456808549349,0.821641645141094,-0.564781785914366,,-18515.1103333879,-32804.6166531991,-3999.21877157707,37880.6802368148,-0.488774494482118,-0.86599861586745,-0.105574101272088,,-495679,37863.4867861719,-17.1934506429,38.9307815237653,38.8379742486299,4936.93996336333,,0.001462,-0.001554,-0.083146,0.0831733711953531,,-0.0364044301049589,0.567087112291278,0.822852917927543,-0.997945816973615,-0.0640636120185566,0,-82.2548493678448,163.414625139268,1053.68313274203,-1053.12910300105,-42.4164292855224,180.922241853971,1069.39839099308,-1057.46769103457,25.1675804699065,134.466201127882,1066.27974,,-18488.8532742129,-32810.3895035266,-3606.15543257707,37833.3677032908,-0.488691713072234,-0.867234177005942,-0.0953167970892372,482.132623905907,735.618302991853,,-1058.39230300105,-36.8220292855224,480.247841853971,498.501254966203,-760.592892981898,,-0.524208464844969,-0.84624160339408,-0.0952923610259402,-30.498643173362,102.161495288216,,735.618302991853,-760.592892981898,102.161495288216,-38.1042063343088,0,10,149.83165244,188.914351403862,182,-6.914351403862
,Diversion,00:19:37.443,,24.3270675,87577.443,18410,18410,-2,10,,,14070,1646675000,3615175000,392,-34.62859,93.67309,109.262375,58.9969627429806,6379.94575766146,6390.91855731033,1.0017198891755,59.0984309805896,113.775471998699,-17.0545142053,-7.6728490282623,81.1646779622917,8.96129468487437,707.87622567502,-424.219586916726,-1.421739816456,230.517111525713,-42.6828884742872,591.41902337262,0.845,329.02381990995,325.226465889326,,,575.745,,28696.6011588496,12198.3497555556,-14987.47,113.775471998699,-7.6728490282623,89.7292871345285,19.5330878654715,411.107603702466,517.5150000001,,18178.338632,38050.820645,392.398104,42171.9210310562,,-20547.157001091,-33169.7098460663,-3734.46328853858,39196.4479022418,,6385.0420153667,-336.783040522359,5246.2110069534,-3606.15168266945,6374.98883954178,-0.052745626373614,0.821640796462653,-0.564781198618682,,-18515.1216725224,-32804.6096380466,-3998.54978666945,37880.6090823445,-0.488775711928877,-0.86600005735748,-0.105556639228726,,-495679,37863.5545681392,-17.0545142053,38.8836562192979,38.8387835013941,4941.09214938326,,0.00146,-0.001555,-0.083163,0.0831903491638303,,-0.0364044301049589,0.567087112291278,0.822852917927543,-0.997945816973615,-0.0640636120185566,0,-274.090842589093,163.775275045105,1053.62713671316,-1042.96784611045,-199.828530516598,289.564317563123,1100.70925481459,-1057.42493928609,25.3756876914238,134.762962955251,1066.27974000001,,-18488.8529263474,-32810.3949223741,-3606.15168266945,37833.3718752727,-0.488691649988285,-0.867234224603133,-0.0953166874620122,481.902914258178,735.265588799144,,-1048.22384611045,-194.230530516598,588.951117563123,618.382306571443,-943.499649600861,,-0.524209669517421,-0.846242749567345,-0.0952755539954168,-30.5062641180095,102.186881883563,,735.265588799144,-943.499649600861,102.186881883563,-38.1116244935837,0,10,149.83165244,5.6728490282623,-2,-7.6728490282623
,Diversion,00:20:00.000,,24.3333333333333,87599.9999999999,18410,18410,0,10,,,14443,1647607500,3616107500,392,-30,98.7,109.262375,58.9969627429806,6379.94575766146,6390.91855731033,1.0017198891755,59.0984309805896,184.478998328904,-27.6527061792,4.7581552123116,129.9,8.96129468487437,707.87622567502,-424.219586916726,-1.421739816456,230.517111525713,-42.6828884742872,591.41902337262,0.845,329.02381990995,325.226465889326,,,509.969,,23142.6391758742,23142.6391758742,-14773.14,,4.7581552123116,93.6403303504434,15.6220446495566,393.937014935273,540.072,,18178.370701,38050.786421,390.568018,42171.8869861928,,-20547.189070091,-33169.6756220663,-3732.63320253858,39196.2614311602,,6383.48091769011,-837.132661337674,5470.68643967232,-3173.90067348118,6379.87826678669,-0.131140465857395,0.857006782069603,-0.497205320170311,,-19015.5033623377,-32580.0999813277,-3564.46869148118,37891.3937454,-0.501842278225677,-0.859828492988145,-0.09407066721883,,-495679,37863.7410392208,-27.6527061792,38.9107030259222,38.6562914060599,4937.5449641489,,0.001455,-0.001557,-0.083209,0.0832362838850942,,-0.0756304101236096,0.494246943404342,0.866025403784439,-0.988493886808684,-0.151260820247219,0,-270.171175674522,-605.825179103453,724.558784706891,-634.972748718291,-640.563128974146,-390.329449453808,982.78613793995,-670.403122557488,-409.024599101362,-524.659995355848,944.462588,,-18989.2025471627,-32585.9194896552,-3173.90067348118,37848.4558185481,-0.501716705120023,-0.860957700516967,-0.0838581285508026,732.502329384915,1118.25169885255,,-640.210748718291,-634.957928974146,-90.777049453808,875.779197472344,-1336.98083419821,,-0.524212981541051,-0.846245902311926,-0.09522931693611,-30.5237203728992,102.27172834528,,1118.25169885255,-1336.98083419821,102.27172834528,-38.1324006519316,0,10,149.83165244,-4.7581552123116,0,4.7581552123116
,Diversion,00:24:00.000,,24.4,87840,18410,18410,0,10,,,14443,1647607500,3616107500,392,-30.57,98.75,109.262375,58.9969627429806,6379.94575766146,6390.91855731033,1.0017198891755,59.0984309805896,450.623237714005,-67.5467240331,4.3255820505248,175.6,8.96129468487437,707.87622567502,-424.219586916726,-1.421739816456,230.517111525713,-42.6828884742872,591.41902337262,0.845,329.02381990995,325.226465889326,,,509.969,,-35949.9208241504,-35949.9208241504,-14773.14,,4.3255820505248,135.25270663382,-25.99033163382,272.736813435292,780.0720000001,,18178.715332,38050.408467,370.45537,42171.5130486043,,-20547.533701091,-33169.2976680663,-3712.52055453858,39194.212045379,,6383.66636728875,-834.694342648347,5423.09622432989,-3219.36574332348,6361.68241059509,-0.130754694030612,0.849526888203146,-0.504312969709725,,-19013.4096746483,-32627.3122426701,-3589.82111332348,37933.3371490351,-0.501232190564914,-0.860122380334788,-0.0946349934681345,,-495679,37865.790425002,-67.5467240331,39.0439104955652,38.2844940711145,4926.37518981436,,0.001404,-0.00158,-0.083697,0.0837236849702639,,-0.0773685337673016,0.502671435419275,0.861008442465127,-0.988361510467761,-0.152123386189917,0,-270.171175674522,-941.67902274076,72.4582518534997,36.5675274323125,-713.895418847636,-674.542760737719,982.848812980826,1.24137802109965,-484.377740694674,-810.793588672105,944.462588000001,,-18986.7642284733,-32633.5097049976,-3219.36574332348,37892.0504502342,-0.501075133250171,-0.861223114538419,-0.0849615078907291,485.421528678531,741.053546628556,,31.5131274323125,-708.207418847636,-373.233560737719,628.670612558038,-959.740266084918,,-0.524249184479104,-0.84628050768473,-0.0947211427605747,-30.7042301979541,102.876538360774,,741.053546628556,-959.740266084918,102.876538360774,-38.3470533949368,0,10,149.83165244,-4.3255820505248,0,4.3255820505248
,,,,,,,,,,,,,,,,,,,,,,,,114.23891406968,-17.1239824241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
