Latitude,Longitude,"Time
(UTC)","Seconds
(UTC)","Wind
Speed
350 hPa
(knots)","Wind
Speed
300 hPa
(knots)","Wind
Speed
250 hPa
(knots)","Wind
Speed
200 hPa
(knots)","Wind
Speed
150 hPa
(knots)","Wind
From
350 hPa
(degT)","Wind
From
300 hPa
(degT)","Wind
From
250 hPa
(degT)","Wind
From
200 hPa
(degT)","Wind
From
150 hPa
(degT)"
13,91,2019-06-28 03:00:00,97200,23.4754937384492,22.9743999437088,28.5983063111412,36.2796586482725,31.5466258572024,244.495860513186,237.789072276326,230.792796495032,231.963468526488,212.417037505923
13,92,2019-03-09 18:00:00,64800,24.5509944941032,28.9580640927013,31.7650598604474,42.3499435589515,37.0331710883762,259.045937356602,263.447445329171,248.459024081462,231.709836807757,206.834043470774
13,92,2019-03-09 21:00:00,75600,23.6199103047279,25.6948009022765,28.3588191833317,39.9813420652111,33.8368556870166,256.192480983799,255.543244599945,241.326853510565,231.514210283,211.133103170506
13,92,2019-03-09 00:00:00,86400,22.7521164571224,22.4554006147775,27.2027129435548,37.797155198589,30.3700430914124,253.113208876056,253.918348043186,239.036243467926,231.892423122485,215.622939305696
13,92,2019-06-28 03:00:00,97200,21.3937726871442,20.8680556136344,28.2024974420998,36.945831593679,30.4048597261078,241.805020937538,242.24145939894,235.105036365038,234.637538112931,210.335538511589
13,93,2019-03-09 18:00:00,64800,22.3263043003458,25.3065858782863,29.6077572150217,37.5262690856412,33.9477846153686,262.998732442505,266.917819175472,246.801409486352,224.37040139159,209.500724623499
13,93,2019-03-09 21:00:00,75600,22.1333819695306,25.1260229267402,27.7323328148307,40.2295982315296,35.7593428356859,262.937397329584,261.995271142707,242.896132925039,228.918248864067,208.933599464803
13,93,2019-03-09 00:00:00,86400,19.9469134844558,22.3778633446587,25.0514726516903,36.945831593679,31.2161090709439,254.744881296942,258.982888381211,248.611377172181,234.637538112931,207.841626069958
13,93,2019-06-28 03:00:00,97200,18.7104498933042,18.9751484351069,26.1119894507745,36.1831915193396,28.485116028435,240.771948056855,240.546327273079,240.57254359681,237.505200055146,202.890551656248
13,94,2019-03-09 18:00:00,64800,21.2021669161877,22.3550567968705,25.5591528735162,34.1774077474015,29.1764518325525,267.898345672329,270.498211612614,242.850318302217,220.848714733578,212.207697972859
13,94,2019-03-09 21:00:00,75600,19.4423322246998,21.9731823746803,27.2165996732068,35.0431549451144,33.6442365752421,268.854237161825,268.479230338856,248.198590513648,229.950272234292,207.157234529207
13,94,2019-03-09 00:00:00,86400,18.2607611287801,21.2520083646682,24.3469917592502,34.5041979607155,29.629444611456,258.331225999631,261.054618166461,250.407718108948,236.488981202159,197.959476090474
13,94,2019-06-28 03:00:00,97200,15.7018844268501,18.170527638871,23.2108381699299,33.1737437349642,26.4962475857449,238.671307132196,242.612577842924,243.649538754051,238.172553423327,194.444035724492
13,95,2019-03-09 18:00:00,64800,20.2495982354987,20.4695224209723,22.2551094656165,30.270346332954,27.7152963271158,273.301865674435,274.356975005846,242.987334652061,222.3974377975,212.686936541011
13,95,2019-03-09 21:00:00,75600,18.0787988271754,20.6496312244999,24.1639495718237,32.6409635565638,31.2288161339064,270.616059908399,273.778197707162,250.253163394574,228.621484704117,208.638922544654
13,95,2019-03-09 00:00:00,86400,15.5956425617113,18.8061303848001,24.0385275891093,29.6804112692525,27.1094883647586,259.950651411875,262.874983651098,252.590697253043,240.580923848252,194.53445508054
13,95,2019-06-28 03:00:00,97200,11.9352685008275,15.9276677175459,22.1051958155448,30.5486773500479,24.7258241979128,232.94347181059,246.250505507133,246.139824808658,240.662106345326,196.44037952168
13,96,2019-03-09 18:00:00,64800,17.3394851237484,19.942177187705,21.7093579561452,29.8270887059213,25.2699784017279,273.85680098559,276.155168343274,253.349894501397,225.264033981259,210.510237406116
13,96,2019-03-09 21:00:00,75600,15.2229212513188,18.7618758718139,19.6597552886571,30.790153149467,29.4195582046356,264.871808958147,275.946863053974,255.688958737394,225.511555866587,201.309310597173
13,96,2019-03-09 00:00:00,86400,12.4966676841476,16.1911861603999,20.9367482901701,26.7750026063398,25.2856738098881,254.666715206946,265.179233921907,257.124998440388,243.248924218414,196.066400535197
13,96,2019-06-28 03:00:00,97200,10.4498592225867,12.8705406665418,20.1119811934391,26.316668145569,22.4385674785177,226.507435758775,244.9831065219,249.638396724614,247.412689468634,197.65012421993
13,97,2019-03-09 18:00:00,64800,14.3897019187815,17.1455458868941,18.0348546942011,29.5988224918857,18.7870332698393,268.451842301022,273.900493742382,262.568592028827,231.398956627369,208.421209224527
13,97,2019-03-09 21:00:00,75600,11.7935465925752,13.8067704288309,15.3403694956838,27.0802026618422,23.0695936073873,261.469234390052,271.613538932881,261.253837737445,230.826342029556,200.725558865561
13,97,2019-03-09 00:00:00,86400,10.97540802777,15.1669704387197,17.320952456977,25.0175127237608,21.8239291680094,247.06789956241,268.531199285614,260.960517196645,237.05078488341,197.62801936782
13,97,2019-06-28 03:00:00,97200,9.07590131916707,11.7437811838392,16.9293120801924,24.1639495718237,19.1100774685247,226.735704588928,245.556045219583,254.687181639194,250.253163394574,189.366509957012
13,98,2019-03-09 18:00:00,64800,13.0295593281918,16.2401198417148,14.0293870567512,27.2311731177316,21.8057421963579,268.290185955858,281.040940180324,273.972495940751,235.175510843043,191.30993247402
13,98,2019-03-09 21:00:00,75600,9.87541876137579,11.8638229526569,12.6723156904587,23.4529490143339,23.2425608701125,259.796026278268,271.877877447285,265.601294645004,236.836775367863,194.036243467926
13,98,2019-03-09 00:00:00,86400,10.2158229020508,13.8354761851808,13.8763813976823,21.8446957376128,17.3525550892653,248.805943518458,265.971736333515,258.69006752598,240.697792517861,192.946509515637
13,98,2019-06-28 03:00:00,97200,8.36756757020639,10.4679229512334,12.3093098739428,21.4422877059592,16.7779793212407,239.26451229808,248.198590513648,248.702645950966,247.61986494804,190.007979801441
13,99,2019-03-09 18:00:00,64800,12.5630114633701,16.3190347089709,11.2491340532244,22.6464140293061,27.2311731177316,261.995271142707,282.380756928807,279.950626687952,237.264773727892,177.954591511113
13,99,2019-03-09 21:00:00,75600,10.3972969402028,13.9970301724883,10.1546108837564,19.8205426459522,23.1521589907919,249.193208987289,279.59313426273,275.492324557127,243.183653155713,177.594029483355
13,99,2019-03-09 00:00:00,86400,9.90598105884822,11.8638229526569,8.53965199690709,18.2016931656979,15.0694969321666,254.054604099077,268.122122552715,258.178511659393,250.0168934781,186.666659890901
13,99,2019-06-28 03:00:00,97200,7.82623754871605,9.10499748230439,8.61015599624842,17.0494111755275,13.3390795834713,255.618605408909,253.886581766911,241.699244233994,241.389540334035,198.698982804181
13,100,2019-03-09 18:00:00,64800,8.17339802914288,9.72116611234988,12.8705406665418,20.4473592574713,26.1199470047805,267.273689006094,271.145762838175,295.0168934781,245.871597069732,165.34324888424
13,100,2019-03-09 21:00:00,75600,8.67791052138002,9.9611362227102,11.011497308373,18.4818624476963,23.5277464216397,254.407189060734,275.599339336521,290.674424760874,247.750976342788,178.579734453601
13,100,2019-03-09 00:00:00,86400,7.62076293975006,8.02880725065099,7.47811907365193,15.5616862234669,14.3844492440605,264.143986414571,276.952957468174,278.972626614896,249.527720480258,198.924644416051
13,100,2019-06-28 03:00:00,97200,4.31603520087626,5.86061861274868,8.63207040175251,15.5920079197753,12.0220142431616,277.765166018425,264.2894068625,262.234833981575,234.130176482279,202.833654177918
13,101,2019-03-09 18:00:00,64800,5.30566291903264,6.80623207775829,12.1843546866465,16.4263485913527,26.4484313349556,261.573030978519,271.636577041617,303.943587019752,249.205885044496,165.963756532074
13,101,2019-03-09 21:00:00,75600,7.4274193767121,8.96068035806004,8.87381510968639,15.0594639770384,22.5695329922625,263.990994042505,266.26860300084,298.810793742973,246.412969474872,182.468117913829
13,101,2019-03-09 00:00:00,86400,6.36738894978112,8.50195894417543,7.60338941427523,11.4406436912362,12.5208333681807,257.660912721674,280.539183728628,302.471192290848,260.217592968193,207.75854060106
13,101,2019-06-28 03:00:00,97200,3.71370968835605,7.07570075632016,6.26871012826669,12.4056271248795,11.5621988096473,263.990994042505,285.945395900923,277.125016348902,234.566685989714,196.606980578617
13,102,2019-03-09 18:00:00,64800,4.67331911540137,6.57755156981416,9.81208338463202,14.343675795193,25.1305340174004,225.0,288.970407808487,303.69006752598,243.434948822922,165.211322385835
13,102,2019-03-09 21:00:00,75600,4.53378549059246,9.77543141651157,7.99815833706129,14.6924300065894,19.7106214934385,239.036243467926,287.354024636261,295.942295489872,244.112973733673,185.092115124499
13,102,2019-03-09 00:00:00,86400,5.22312136427212,7.80690154005222,6.47040400837318,10.4190790107401,11.0457584282141,225.0,288.886087369709,327.264773727892,278.583621480114,208.369046293279
13,102,2019-06-28 03:00:00,97200,4.36824720276886,7.56352864471246,3.73905953682596,8.80756776094019,11.1224600871084,237.724355685422,295.906507999514,297.897271030948,247.963773059855,185.013113755036
13,103,2019-03-09 18:00:00,64800,7.02209619065641,3.93118219752506,10.0329495555141,14.8038786075108,22.8093399718603,221.63353933657,278.530765609948,305.537677791974,246.801409486352,162.645975363739
13,103,2019-03-09 21:00:00,75600,6.36738894978111,6.33168368354734,9.73670134577224,16.9738923076843,18.2979689668075,238.736268305623,287.878696595841,296.053495310491,240.499275376501,176.955221555806
13,103,2019-03-09 00:00:00,86400,5.6505389496215,5.13557681739119,6.0540692665908,11.9257671578058,11.0320667484203,229.184916125118,299.475889003246,354.472459848344,289.025606037569,194.281095735971
13,103,2019-06-28 03:00:00,97200,5.50145767960104,6.9218334485047,2.3406987302188,8.16414686825054,14.2219825066577,237.994616791916,308.157226587369,4.76364169072619,270.0,169.765197236577
13,104,2019-03-09 18:00:00,64800,9.76769768791447,10.3736480844179,9.72699473250723,14.6924300065894,21.3371799843908,222.580490783344,257.005383208084,272.290610042639,252.284207293623,163.050775766179
13,104,2019-03-09 21:00:00,75600,8.24932425768063,7.45027693609638,8.49084090758419,14.8777138715656,16.4435916927006,235.561010691196,262.50414236027,285.945395900923,252.512002623851,173.211025425561
13,104,2019-03-09 00:00:00,86400,6.53432513286153,3.39477846153686,5.28782870749974,13.0397052683573,14.9991253144487,239.620873988632,246.370622269343,342.897271030948,296.565051177078,176.284710894571
13,104,2019-06-28 03:00:00,97200,5.40444703974603,2.55672824928063,3.69841637827136,7.62324163974722,21.1236070381076,232.305759533311,278.746162262555,3.01278750418334,289.358994175695,165.068582821862
13,105,2019-03-09 18:00:00,64800,10.1713416041089,13.681682867638,12.3995339874172,15.4349086634944,19.0952423692761,225.0,247.442753365294,256.399457483341,253.162527374324,165.256437163529
13,105,2019-03-09 21:00:00,75600,7.84552590218121,10.4841536968861,10.3298464190305,15.0970531793113,15.4789107096817,228.012787504183,259.315087599997,250.201123645475,258.111341960372,172.785737960793
13,105,2019-03-09 00:00:00,86400,5.40095014708632,6.99784017278618,5.88314097424596,13.8927097595551,21.9275653464592,239.743562836471,270.0,262.405356631409,287.927919762007,167.195733934713
13,105,2019-06-28 03:00:00,97200,4.48771349570353,4.50871367355027,2.78316176175998,6.51695427767438,24.8386515083662,252.34987578007,262.568592028827,257.905242922988,287.354024636261,162.699472808055
12,80,2019-03-09 18:00:00,64800,34.2828265364271,38.1414784515349,44.8552383297464,53.356318333885,44.7582593872185,257.22453301724,255.538826526968,236.30993247402,223.228530259966,250.463345061872
12,80,2019-03-09 21:00:00,75600,37.1350619183882,39.8445448908408,43.1817955383004,47.874644470304,52.8268128771204,250.42687416959,252.97947438848,240.319100563133,218.405484967772,227.385944030389
12,80,2019-03-09 00:00:00,86400,38.9239995348003,40.761913807713,44.4260970276809,54.3070632796989,50.0772975180792,246.763838488777,246.980794559311,229.96974072811,223.694752383523,244.230672375661
12,80,2019-06-28 03:00:00,97200,37.5041106769271,40.6946525568382,49.0238197597254,49.0792826869503,55.0193843517141,248.08830041019,251.045768300489,233.220975837852,226.123302714075,256.307428894198
12,81,2019-03-09 18:00:00,64800,33.3356579043197,35.8985504298517,44.5344063866404,51.6594731372083,46.2916679220168,256.855132382449,251.368833521184,236.934195925059,214.886047854208,252.401981785633
12,81,2019-03-09 21:00:00,75600,34.9459776221509,37.9901021012841,41.976690588879,53.0512876500484,52.9960602086745,249.145541960422,252.121303404159,239.991842993652,214.097652578025,236.368219106521
12,81,2019-03-09 00:00:00,86400,38.0641283818251,40.9538096228203,45.2465037730103,50.0323822572479,50.1594749293665,249.991895321085,250.0168934781,226.914951014043,220.746163563881,243.534248168066
12,81,2019-06-28 03:00:00,97200,37.3607720538609,39.0267629502629,48.4481548914279,50.0508816578356,48.3329809211262,248.641447622939,247.138660016306,234.141640223525,223.426335945897,254.845931949687
12,82,2019-03-09 18:00:00,64800,31.8232931784312,33.718278665927,43.1905449397636,47.7363249865366,38.0457594594466,256.218402764346,247.278501846781,237.311254880091,220.044551059948,248.41603075823
12,82,2019-03-09 21:00:00,75600,32.5969449186381,35.1970070935322,39.670623042684,50.0036757695189,49.0896750095832,247.564111693325,248.962488974578,239.036243467926,217.89451852232,240.592810939266
12,82,2019-03-09 00:00:00,86400,33.8792633723962,36.8869782040503,43.5221529365203,50.1530714398421,49.1181464001899,250.213495871479,252.51989243095,234.819300638758,219.180034086544,242.927919762007
12,82,2019-06-28 03:00:00,97200,34.9773197970646,39.5867164249795,46.5103131861981,46.3226748242638,44.7291247030398,248.139461763212,251.387114545668,227.710203100175,225.510037976967,249.123381536265
12,83,2019-03-09 18:00:00,64800,30.0919433170446,31.5795471033111,39.0949607451553,44.5416176463123,30.9480555448557,254.257960049129,245.643608747204,235.124671655398,223.939088309736,243.113065807523
12,83,2019-03-09 21:00:00,75600,29.5317259049454,32.1910273121194,38.0169470713761,48.4606318823356,37.4436120049101,247.148052151084,245.756479412755,237.528807709152,221.748054399636,240.107544581195
12,83,2019-03-09 00:00:00,86400,31.1512830701966,33.9928329318726,40.9021095720272,48.529587295096,43.9197026994622,248.397763915926,251.668660068688,233.892548708248,223.863971960312,245.136303428248
12,83,2019-06-28 03:00:00,97200,31.3706631415514,35.1712327515681,47.3189406412161,43.3560123424727,43.1099834655255,247.407444763673,252.967115506119,234.024540626223,219.542446514895,246.903178081839
12,84,2019-03-09 18:00:00,64800,28.9997885526757,30.688743117629,37.1335356213249,41.5182613990899,30.7748094732515,254.845931949687,244.084164997554,230.309634743454,226.138177007488,242.949402992914
12,84,2019-03-09 21:00:00,75600,27.9028026763195,29.3874316545448,35.2179348570067,45.9216548086285,33.1024788970492,247.902107884311,242.417970792203,230.599339336521,226.372091649461,236.496563017586
12,84,2019-03-09 00:00:00,86400,28.6642923386685,29.7865231366132,34.5479739209244,45.7497749107013,36.5215222575601,247.26058221657,246.948699083527,230.937416099482,231.036036516668,244.798876354525
12,84,2019-06-28 03:00:00,97200,29.6007373024471,31.3736741952745,40.402984296834,43.852115010501,37.5800997882855,248.82742138057,253.810793742973,234.398232995926,224.102020561398,245.556045219583
12,85,2019-03-09 18:00:00,64800,28.9005946021098,31.7007604642878,34.7692873031457,37.3956478100594,33.471399183478,255.589890520144,246.893673141728,229.989362569642,226.263672551658,244.179008025811
12,85,2019-03-09 21:00:00,75600,27.0054503313109,29.8498826124791,34.6549913231272,39.5021533174413,37.1599825628836,249.347416068886,240.7641954313,226.818302964452,227.991830745969,230.731681020063
12,85,2019-03-09 00:00:00,86400,28.0830033304922,29.3411076245389,34.6909534942058,42.6557618095448,34.4301998180038,248.051300916473,237.994616791916,228.179830119864,232.033416459695,242.422250109509
12,85,2019-06-28 03:00:00,97200,29.2637379523161,29.0362482715992,33.7227608405061,42.9202448583796,30.7035144841501,250.602187551442,242.920329911805,228.037335822952,233.285797023954,238.725194517683
12,86,2019-03-09 18:00:00,64800,27.1282981935818,30.0133618299039,31.6130316932794,38.8233973238407,30.1897260934421,253.772638956485,253.442928624363,234.257549028747,228.247342790323,241.124556603772
12,86,2019-03-09 21:00:00,75600,25.4220379297531,28.5394504311182,31.7329264483435,39.4542974250441,39.3579310580238,246.571307191255,245.879016880557,229.96974072811,224.001916656592,227.802451519867
12,86,2019-03-09 00:00:00,86400,27.5738298116076,30.3793728882916,34.7942734371283,40.832303204838,33.0453563714903,245.422333024723,240.482481714048,230.440332031006,231.766174822553,233.130102354156
12,86,2019-06-28 03:00:00,97200,28.8482502628299,30.8728772285999,34.821411943272,39.3238347553553,28.5850908269276,249.489140717037,241.821409890041,230.890626416204,230.013113755036,234.688786560367
12,87,2019-03-09 18:00:00,64800,24.5302084615801,26.9690472813425,29.3835741080948,40.2901337723047,26.902414509167,250.559965171824,256.664893658954,235.784297867563,234.622994191549,236.1951114263
12,87,2019-03-09 21:00:00,75600,23.9416627454548,25.3035994980684,28.5850908269276,42.5097947208772,36.1706580115239,246.557079285038,248.362058770571,234.688786560367,227.409081374472,223.040072740874
12,87,2019-03-09 00:00:00,86400,26.5283145951632,28.6016092280906,32.5807125341621,39.2796096081487,32.9153203146543,245.312826270207,242.912509385963,232.51477754422,229.214178522734,221.408740962794
12,87,2019-06-28 03:00:00,97200,28.5394504311182,29.6804112692525,32.4552183999183,39.0098159490946,30.5152630805553,245.879016880557,240.580923848252,230.589868959828,231.473955968672,224.483835770235
12,88,2019-03-09 18:00:00,64800,23.6103100156287,24.7418648016345,28.040588461579,38.234981402314,24.3942803108758,247.234990892488,259.131474659831,240.058057469727,234.936389943428,229.200622204635
12,88,2019-03-09 21:00:00,75600,22.5251237031255,22.4385674785177,26.8686845853283,40.1605046369742,35.071178264223,248.749494492867,250.780226574086,232.052306007841,233.462891135591,211.399457483341
12,88,2019-03-09 00:00:00,86400,24.1162093776998,24.7105377518162,28.6273589016976,38.776165415063,32.4266822384762,249.227745317954,245.854458039578,231.34019174591,230.084103409594,217.694240466689
12,88,2019-06-28 03:00:00,97200,26.6760345740216,26.4734207474901,29.8650688851939,36.740717827845,31.3610258268916,247.733411726688,240.046391832199,227.901910468884,232.523820438639,219.214445135303
12,89,2019-03-09 18:00:00,64800,23.7531115911034,23.7880823960268,27.3032317141229,38.5553114670281,23.7793445163018,248.89516141507,258.69006752598,244.712031738177,230.934165459549,224.668814211585
12,89,2019-03-09 21:00:00,75600,22.3203800709773,22.1376494682629,27.3308959713985,37.3061184598036,33.2118787399675,250.144785630679,253.156191448273,232.804098591944,228.168120375594,205.665191462174
12,89,2019-03-09 00:00:00,86400,21.0591127943372,21.1164507384059,25.8355873499394,36.4329562250582,32.5737533217222,246.037511025422,248.394472757362,230.801586887647,232.151827661644,210.084156558775
12,89,2019-06-28 03:00:00,97200,22.2551094656165,21.8351801781825,26.8060313808339,34.9156895160016,32.4068668697768,242.987334652061,235.885527054659,225.881403996582,232.236922025968,214.738625282766
12,90,2019-03-09 18:00:00,64800,23.1243976192946,25.1538284310175,26.5461128625765,39.2603657446571,23.3204636736761,253.393019421383,261.556809070823,246.250505507133,228.81407483429,219.927867127486
12,90,2019-03-09 21:00:00,75600,21.6404986784852,21.2092942941237,26.374037374142,37.6775032484164,32.9480207951927,250.588513141316,252.395366663336,237.949854473279,226.672394361089,207.018570303036
12,90,2019-03-09 00:00:00,86400,19.9089915614038,18.081933607217,23.8705370016551,34.9183948793235,29.7052258089747,242.684392026558,243.159490466787,232.94347181059,230.194428907735,210.256437163529
12,90,2019-06-28 03:00:00,97200,21.7371882477817,20.2551953973236,23.7793445163018,32.3081924940285,30.7410264278699,242.289185984747,232.800187884182,225.331185788415,226.218875235131,209.969569476567
12,91,2019-03-09 18:00:00,64800,19.9469134844558,25.416091949569,24.7327000162349,40.3969049681633,23.7706034246038,254.744881296942,263.853374340353,246.860538236788,229.488416836244,219.025676713519
12,91,2019-03-09 21:00:00,75600,19.8662428721988,20.3733079168667,23.5357749993931,36.038268778027,33.2118787399675,253.515546810464,254.505151400861,239.198554023863,227.185800806776,205.665191462174
12,91,2019-03-09 00:00:00,86400,19.4306679907383,18.0484678830185,23.952707767904,34.4724256282319,29.5598611083607,250.114834886145,247.854819961777,234.246112745563,229.573921259901,205.722526916338
12,91,2019-06-28 03:00:00,97200,19.5170118492024,18.637606943867,23.4972128080094,31.3610258268916,28.1051950967432,236.784748506263,239.958636073721,231.044092162241,230.785554864697,204.083196196657
12,92,2019-03-09 18:00:00,64800,17.6129903430961,21.3858233875206,24.7792524958613,37.7105831533477,22.5896141407377,259.186122486375,268.95837332399,244.440034828176,227.924977949156,217.658774188636
12,92,2019-03-09 21:00:00,75600,17.4220959769166,21.2768853060534,23.5076629810001,36.7057344994755,33.2368988213259,259.066183214244,264.75818005302,240.255118703058,226.072829275792,204.166629842985
12,92,2019-03-09 00:00:00,86400,15.8121922405492,17.1631672131142,24.1795815760281,33.1024788970492,28.9554543176336,249.114198539307,256.908106935653,245.28920053777,229.763641690726,197.583481877766
12,92,2019-06-28 03:00:00,97200,16.0293523242155,15.1495213749968,23.1284822637755,31.6130316932794,27.3695789552826,230.906141113771,236.513831184487,236.30993247402,234.257549028747,200.365536264089
12,93,2019-03-09 18:00:00,64800,17.3176799275924,18.5033167602955,23.5076629810001,31.3821036087249,21.9516767199743,267.426640536823,273.613880752004,240.255118703058,221.987212495817,219.610688240027
12,93,2019-03-09 21:00:00,75600,15.2625837090352,18.6862004610691,23.1513429550166,33.9572441554272,34.1171012997056,263.418055344822,272.981461219982,246.232892295418,226.159675208484,198.951113052687
12,93,2019-03-09 00:00:00,86400,12.9772549092242,16.1631575424524,20.8816312774017,30.8753249315474,26.8116691181865,253.465162142655,266.552613148135,245.820892853311,231.903553919725,186.66130163977
12,93,2019-06-28 03:00:00,97200,11.9352685008275,12.1781508396625,21.1405935410631,29.702045616281,25.5672824928063,232.94347181059,241.389540334035,237.771242564901,232.980113745169,188.746162262555
12,94,2019-03-09 18:00:00,64800,16.3698945522977,17.2389528527334,20.1710748923811,27.8404408782565,20.5836519376925,274.085616779975,277.125016348902,242.447188423282,217.910069855845,219.251336582712
12,94,2019-03-09 21:00:00,75600,13.2409915588197,15.6307338606282,20.9656041891808,29.2689022932991,29.3262942495347,266.63353933657,280.750966993188,252.741045707096,230.389311759973,197.354024636261
12,94,2019-03-09 00:00:00,86400,10.8437953459034,14.8051547489388,20.7254300505152,26.5880695358842,24.3174868312681,255.46554491946,273.764034864906,246.801409486352,228.853480453602,177.709389957361
12,94,2019-06-28 03:00:00,97200,9.21841480020859,10.6077643928104,19.6029753985846,26.8820410741801,23.7539069538786,222.436229788535,256.218402764346,239.620873988632,229.398705354996,183.283862287906
12,95,2019-03-09 18:00:00,64800,13.0758765036354,15.6970708508857,19.2519127902802,26.8700908441723,19.5875490925176,275.117314849973,277.82907651006,258.349700562462,211.390268104188,220.16958004171
12,95,2019-03-09 21:00:00,75600,10.3316751959624,14.759144142942,17.7359166650164,27.5347476395799,27.2706903519514,265.683972480134,282.938056317186,260.537677791974,231.592872707594,187.783559526465
12,95,2019-03-09 00:00:00,86400,8.05464985727455,11.3161137106221,18.4511701556386,22.6263832913739,23.7220716424431,250.253163394574,274.927109947649,258.453309454073,233.031656094484,178.591371264662
12,95,2019-06-28 03:00:00,97200,7.23413160230478,7.25759794053349,16.1350802354233,22.4713804146118,20.8897724408939,210.699722550814,249.623564786164,248.070412249825,232.733598099023,185.339236803738
12,96,2019-03-09 18:00:00,64800,9.14433705201311,12.688704560113,18.8592990775856,24.8880423933077,16.4412936573749,267.56335175319,275.273895957352,271.181188913327,223.417646077381,204.443954780417
12,96,2019-03-09 21:00:00,75600,7.96976241900648,10.9288324122536,14.9726506872454,24.2303159411678,24.1162093776998,257.31961650818,275.102165252358,271.487867528828,228.251945600364,181.847610265995
12,96,2019-03-09 00:00:00,86400,6.03844583598625,8.96068035806004,13.6291087072676,20.502722244877,21.3831729642703,236.821488340607,273.73139699916,266.729512076816,238.570434385161,180.520856374502
12,96,2019-06-28 03:00:00,97200,5.87671482161895,5.13557681739119,12.8234818593724,19.1693030572186,18.8552915766739,214.215702132437,240.524110996754,255.963756532074,239.53445508054,180.0
12,97,2019-03-09 18:00:00,64800,7.78023606331341,11.3344637264811,15.0932984717268,20.7035408382288,15.1482742441962,257.005383208084,275.906141113771,277.399594659887,235.713123022791,188.857958763628
12,97,2019-03-09 21:00:00,75600,6.28075377074003,6.63474874699283,12.6573983036628,18.8943284530464,19.244060475162,248.198590513648,264.957548930829,280.619655276155,233.365886124033,180.0
12,97,2019-03-09 00:00:00,86400,5.95019657819117,7.06501238049573,10.6929116937603,17.1994541817722,16.9293120801924,231.632514615138,262.092837297042,271.04162667601,235.591527747971,177.367565131014
12,97,2019-06-28 03:00:00,97200,5.10236037735033,5.13557681739119,10.2269129971225,17.2049455309053,15.6970708508857,220.364536573097,240.524110996754,261.253837737445,237.925999124706,172.17092348994
12,98,2019-03-09 18:00:00,64800,7.40193930375542,11.3344637264811,8.96068035806004,16.5226781857451,16.5409630752089,256.328692867804,275.906141113771,282.528807709152,241.927513064147,177.305715710144
12,98,2019-03-09 21:00:00,75600,4.53378549059246,7.59095540854858,8.01467616210776,15.4165374108065,19.0615733994266,239.036243467926,272.935673446421,284.036243467927,246.991129917177,168.231711067979
12,98,2019-03-09 00:00:00,86400,4.44116358225325,6.10379551675889,7.38916631873581,14.718125076948,14.0441923813128,246.801409486352,260.837652954278,271.507435758775,236.30993247402,175.236358309274
12,98,2019-06-28 03:00:00,97200,3.57371461765987,4.00733808105388,5.75653719458521,14.3607884324298,11.7935465925752,247.61986494804,255.963756532074,258.310630824561,219.507675442873,171.469234390052
12,99,2019-03-09 18:00:00,64800,4.98246438711821,6.81455435363382,8.680087345827,12.9947131075788,18.9153149402241,249.443954780417,266.729512076816,304.045937356602,248.039435979904,157.651891652091
12,99,2019-03-09 21:00:00,75600,3.58427214322402,6.0540692665908,5.39044585808892,12.9086496279012,19.3331923684505,257.471192290848,264.472459848344,295.641005824305,251.565051177078,164.845931949687
12,99,2019-03-09 00:00:00,86400,3.73905953682596,4.57526655133729,4.87513718513434,12.1455286536777,10.7193815214393,278.972626614896,282.264773727892,265.426078740099,230.194428907735,175.840357706287
12,99,2019-06-28 03:00:00,97200,2.3406987302188,2.87005199874947,3.87308271288426,13.681682867638,9.38295166093516,311.63353933657,298.300755766006,252.474431626277,202.557246634706,166.827446576673
12,100,2019-03-09 18:00:00,64800,2.21632372049508,3.93118219752506,10.0329495555141,10.5201323671372,20.1710748923811,217.874983651098,278.530765609948,305.537677791974,253.909183651148,152.447188423282
12,100,2019-03-09 21:00:00,75600,2.92223903683275,4.76539334985665,6.00393118372892,8.63425878317993,18.8312286615292,273.81407483429,281.768288932021,299.054604099077,238.815025341262,172.288107587341
12,100,2019-03-09 00:00:00,86400,1.22939520265725,5.37640821483603,5.30922257251529,8.36079129626173,7.78509112529188,251.565051177078,310.601294645004,293.749494492867,234.462322208026,182.862405226112
12,100,2019-06-28 03:00:00,97200,1.66082146237274,4.69751247353569,4.28087343217942,10.6184451450306,11.2491340532244,69.4439547804165,335.556045219583,267.3974377975,203.749494492867,161.878139752099
12,101,2019-03-09 18:00:00,64800,1.84409280398588,3.85842114841281,9.21636512485247,8.30410731186369,19.8890536073434,161.565051177078,310.914383220025,297.645975363739,237.425942865427,158.198590513648
12,101,2019-03-09 21:00:00,75600,1.73862736911431,7.44266554953304,6.17457544571997,9.23479582565679,18.4204267238599,243.434948822922,310.763605200941,298.178590109959,220.732106699709,172.724995042111
12,101,2019-03-09 00:00:00,86400,3.77426329482783,6.34658528966871,6.47040400837318,5.92155144300433,7.28617638556898,168.111341960372,319.96974072811,327.264773727892,246.801409486352,189.211026540817
12,101,2019-06-28 03:00:00,97200,3.30453563714903,6.71400623553067,2.83028030252806,7.54852658965565,11.947925204809,151.927513064147,337.890551656248,344.054604099077,214.508522987668,158.025492008528
