time,band,tx_sign,tx_lat,tx_lon,rx_sign,rx_lat,rx_lon,frequency,snr,drift,power,distance,snr_z,drift_z
2014-03-07 23:32:00,14,G8VDQ,51.521,-0.292,K4COD,33.104,-84.458,14.097033,-18,0,37,6814,,
2014-03-07 23:32:00,14,G8VDQ,51.521,-0.292,K9AN,40.104,-88.125,14.097033,-10,0,37,6507,,
2014-03-07 23:32:00,14,G8VDQ,51.521,-0.292,KC3BWN,39.062,-77.042,14.097034,-26,0,37,5875,,
2014-03-07 23:32:00,14,G8VDQ,51.521,-0.292,W3GXT,39.479,-76.792,14.09703,-19,0,37,5829,,
2014-03-07 23:32:00,14,G8VDQ,51.521,-0.292,WA3DNM,39.521,-74.958,14.097031,-20,0,37,5714,,
2014-03-07 23:32:00,14,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,14.097033,-10,0,37,3523,,
2014-03-07 23:32:00,10,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,10.140145,-22,0,37,3523,,
2014-03-07 23:36:00,5,G8VDQ,51.521,-0.292,DK6UG,49.521,8.208,5.28865,-9,0,37,640,,
2014-03-07 23:38:00,14,G8VDQ,51.521,-0.292,W3GXT,39.479,-76.792,14.09703,-24,0,37,5829,,
2014-03-07 23:38:00,14,G8VDQ,51.521,-0.292,WA3DNM,39.521,-74.958,14.097032,-23,0,37,5714,,
2014-03-07 23:38:00,14,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,14.097033,-8,0,37,3523,,
2014-03-07 23:38:00,10,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,10.140145,-21,0,37,3523,,
2014-03-07 23:38:00,7,G8VDQ,51.521,-0.292,YO3ITD,44.396,26.208,7.04006,-19,0,37,2112,,
2014-03-07 23:40:00,14,G8VDQ,51.521,-0.292,W4AC,26.521,-82.958,14.097055,-7,0,37,7251,,
2014-03-07 23:40:00,14,G8VDQ,51.521,-0.292,W4MO,27.521,-82.958,14.097072,-10,0,37,7169,,
2014-03-07 23:40:00,10,G8VDQ,51.521,-0.292,W3BI,40.562,-75.625,10.140139,-20,0,37,5676,,
2014-03-07 23:40:00,14,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,14.097033,-16,0,37,3523,,
2014-03-07 23:40:00,10,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,10.140145,-25,0,37,3523,,
2014-03-07 23:46:00,14,G8VDQ,51.521,-0.292,W4AC,26.521,-82.958,14.097055,-11,0,37,7251,,
2014-03-07 23:46:00,14,G8VDQ,51.521,-0.292,W4MO,27.521,-82.958,14.097072,-17,0,37,7169,,
2014-03-07 23:46:00,14,G8VDQ,51.521,-0.292,K4RCG,38.479,-78.042,14.097043,-23,0,37,5983,,
2014-03-07 23:46:00,14,G8VDQ,51.521,-0.292,W3GXT,39.479,-76.792,14.09703,-23,0,37,5829,,
2014-03-07 23:46:00,14,G8VDQ,51.521,-0.292,WA3DNM,39.521,-74.958,14.097031,-22,0,37,5714,,
2014-03-07 23:46:00,5,G8VDQ,51.521,-0.292,DK6UG,49.521,8.208,5.28865,-8,0,37,640,,
2014-03-07 23:46:00,10,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,10.140145,-19,0,37,3523,,
2014-03-07 23:46:00,14,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,14.097033,-13,0,37,3523,,
2014-03-07 23:52:00,14,G8VDQ,51.521,-0.292,W4AC,26.521,-82.958,14.097055,-14,0,37,7251,,
2014-03-07 23:52:00,14,G8VDQ,51.521,-0.292,W4MO,27.521,-82.958,14.097071,-12,0,37,7169,,
2014-03-07 23:52:00,10,G8VDQ,51.521,-0.292,K9AN,40.104,-88.125,10.140144,-17,0,37,6507,,
2014-03-07 23:52:00,14,G8VDQ,51.521,-0.292,K9AN,40.104,-88.125,14.097033,-17,0,37,6507,,
2014-03-07 23:52:00,14,G8VDQ,51.521,-0.292,W9HLY,40.812,-84.958,14.097033,-25,0,37,6256,,
2014-03-07 23:52:00,14,G8VDQ,51.521,-0.292,KC3BWN,39.062,-77.042,14.097035,-23,0,37,5875,,
2014-03-07 23:52:00,10,G8VDQ,51.521,-0.292,N2NOM,42.271,-75.875,10.140142,-26,0,37,5573,,
2014-03-07 23:52:00,10,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,10.140145,-22,0,37,3523,,
2014-03-07 23:52:00,14,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,14.097033,-10,0,37,3523,,
2014-03-07 23:56:00,5,G8VDQ,51.521,-0.292,DK6UG,49.521,8.208,5.288649,-7,0,37,640,,
2014-03-07 23:58:00,14,G8VDQ,51.521,-0.292,K4COD,33.104,-84.458,14.097033,-7,0,37,6814,,
2014-03-07 23:58:00,14,G8VDQ,51.521,-0.292,K9AN,40.104,-88.125,14.097033,-14,0,37,6507,,
2014-03-07 23:58:00,14,G8VDQ,51.521,-0.292,KC3BWN,39.062,-77.042,14.097035,-20,0,37,5875,,
2014-03-07 23:58:00,14,G8VDQ,51.521,-0.292,W3GXT,39.479,-76.792,14.09703,-15,0,37,5829,,
2014-03-07 23:58:00,14,G8VDQ,51.521,-0.292,WA3DNM,39.521,-74.958,14.097031,-22,0,37,5714,,
2014-03-07 23:58:00,10,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,10.140145,-21,0,37,3523,,
2014-03-07 23:58:00,14,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,14.097033,-5,0,37,3523,,
2014-03-07 23:58:00,7,G8VDQ,51.521,-0.292,YO3ITD,44.396,26.208,7.04006,-14,0,37,2112,,
2014-03-08 00:00:00,14,G8VDQ,51.521,-0.292,W4AC,26.521,-82.958,14.097054,-23,0,37,7251,,
2014-03-08 00:00:00,14,G8VDQ,51.521,-0.292,W4MO,27.521,-82.958,14.097071,-24,0,37,7169,,
2014-03-08 00:00:00,14,G8VDQ,51.521,-0.292,KB1MVX,33.521,-84.958,14.097026,-25,0,37,6823,,
2014-03-08 00:00:00,14,G8VDQ,51.521,-0.292,K4COD,33.104,-84.458,14.097033,-24,0,37,6814,,
2014-03-08 00:00:00,10,G8VDQ,51.521,-0.292,K9AN,40.104,-88.125,10.140144,-19,0,37,6507,,
2014-03-08 00:00:00,14,G8VDQ,51.521,-0.292,K9AN,40.104,-88.125,14.097032,-18,0,37,6507,,
2014-03-08 00:00:00,14,G8VDQ,51.521,-0.292,K4RCG,38.479,-78.042,14.097044,-19,0,37,5983,,
2014-03-08 00:00:00,14,G8VDQ,51.521,-0.292,KC3BWN,39.062,-77.042,14.097035,-12,0,37,5875,,
2014-03-08 00:00:00,14,G8VDQ,51.521,-0.292,WA3DNM,39.521,-74.958,14.097031,-23,0,37,5714,,
2014-03-08 00:00:00,10,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,10.140145,-20,0,37,3523,,
2014-03-08 00:00:00,14,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,14.097033,-6,0,37,3523,,
2014-03-08 00:06:00,10,G8VDQ,51.521,-0.292,K9AN,40.104,-88.125,10.140144,-19,0,37,6507,,
2014-03-08 00:06:00,5,G8VDQ,51.521,-0.292,DK6UG,49.521,8.208,5.288649,-8,0,37,640,,
2014-03-08 00:06:00,14,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,14.097033,-3,0,37,3523,,
2014-03-08 00:06:00,10,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,10.140145,-20,0,37,3523,,
2014-03-08 00:08:00,7,G8VDQ,51.521,-0.292,YO3ITD,44.396,26.208,7.040059,-13,-1,37,2112,,
2014-03-08 00:12:00,14,G8VDQ,51.521,-0.292,W4AC,26.521,-82.958,14.097055,-8,0,37,7251,,
2014-03-08 00:12:00,14,G8VDQ,51.521,-0.292,W4MO,27.521,-82.958,14.097071,-6,0,37,7169,,
2014-03-08 00:12:00,14,G8VDQ,51.521,-0.292,K9AN,40.104,-88.125,14.097033,-16,0,37,6507,,
2014-03-08 00:12:00,10,G8VDQ,51.521,-0.292,K9AN,40.104,-88.125,10.140144,-19,0,37,6507,,
2014-03-08 00:12:00,10,G8VDQ,51.521,-0.292,W3CSW,39.146,-77.125,10.140144,-26,0,37,5875,,
2014-03-08 00:12:00,14,G8VDQ,51.521,-0.292,WA3DNM,39.521,-74.958,14.097032,-14,0,37,5714,,
2014-03-08 00:12:00,10,G8VDQ,51.521,-0.292,N2NOM,42.271,-75.875,10.140146,-27,0,37,5573,,
2014-03-08 00:12:00,14,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,14.097033,-10,0,37,3523,,
2014-03-08 00:12:00,10,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,10.140145,-21,0,37,3523,,
2014-03-08 00:16:00,5,G8VDQ,51.521,-0.292,DK6UG,49.521,8.208,5.288649,-8,0,37,640,,
2014-03-08 00:18:00,14,G8VDQ,51.521,-0.292,W4MO,27.521,-82.958,14.097073,-9,0,37,7169,,
2014-03-08 00:18:00,14,G8VDQ,51.521,-0.292,KB1MVX,33.521,-84.958,14.097027,-28,0,37,6823,,
2014-03-08 00:18:00,14,G8VDQ,51.521,-0.292,K4COD,33.104,-84.458,14.097033,-18,0,37,6814,,
2014-03-08 00:18:00,14,G8VDQ,51.521,-0.292,K9AN,40.104,-88.125,14.097033,-14,0,37,6507,,
2014-03-08 00:18:00,14,G8VDQ,51.521,-0.292,K4RCG,38.479,-78.042,14.097044,-24,0,37,5983,,
2014-03-08 00:18:00,14,G8VDQ,51.521,-0.292,W3GXT,39.479,-76.792,14.097031,-22,0,37,5829,,
2014-03-08 00:18:00,14,G8VDQ,51.521,-0.292,WA3DNM,39.521,-74.958,14.097032,-15,0,37,5714,,
2014-03-08 00:18:00,14,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,14.097033,-7,0,37,3523,,
2014-03-08 00:18:00,10,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,10.140145,-21,0,37,3523,,
2014-03-08 00:20:00,14,G8VDQ,51.521,-0.292,K4EH,33.521,-84.958,14.097066,-24,-1,37,6823,,
2014-03-08 00:20:00,14,G8VDQ,51.521,-0.292,K4COD,33.104,-84.458,14.097033,-17,-1,37,6814,,
2014-03-08 00:20:00,14,G8VDQ,51.521,-0.292,K9AN,40.104,-88.125,14.097033,-17,0,37,6507,,
2014-03-08 00:20:00,10,G8VDQ,51.521,-0.292,K4RCG,38.479,-78.042,10.140158,-20,0,37,5983,,
2014-03-08 00:20:00,14,G8VDQ,51.521,-0.292,W3GXT,39.479,-76.792,14.097031,-20,-1,37,5829,,
2014-03-08 00:20:00,10,G8VDQ,51.521,-0.292,N2NOM,42.271,-75.875,10.140147,-26,0,37,5573,,
2014-03-08 00:20:00,14,G8VDQ,51.521,-0.292,DK6UG,49.521,8.208,14.097032,-15,0,37,640,,
2014-03-08 00:20:00,10,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,10.140145,-20,0,37,3523,,
2014-03-08 00:20:00,14,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,14.097033,-8,0,37,3523,,
2014-03-08 00:26:00,14,G8VDQ,51.521,-0.292,W4MO,27.521,-82.958,14.097073,-16,0,37,7169,,
2014-03-08 00:26:00,14,G8VDQ,51.521,-0.292,K4COD,33.104,-84.458,14.097033,-18,0,37,6814,,
2014-03-08 00:26:00,14,G8VDQ,51.521,-0.292,K9AN,40.104,-88.125,14.097033,-15,0,37,6507,,
2014-03-08 00:26:00,14,G8VDQ,51.521,-0.292,K4RCG,38.479,-78.042,14.097042,-21,0,37,5983,,
2014-03-08 00:26:00,14,G8VDQ,51.521,-0.292,W3GXT,39.479,-76.792,14.097031,-5,0,37,5829,,
2014-03-08 00:26:00,14,G8VDQ,51.521,-0.292,WA3DNM,39.521,-74.958,14.097032,-17,0,37,5714,,
2014-03-08 00:26:00,5,G8VDQ,51.521,-0.292,DK6UG,49.521,8.208,5.288649,-11,0,37,640,,
2014-03-08 00:26:00,10,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,10.140145,-21,0,37,3523,,
2014-03-08 00:26:00,14,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,14.097033,-9,0,37,3523,,
2014-03-08 00:32:00,14,G8VDQ,51.521,-0.292,W4MO,27.521,-82.958,14.097073,-14,0,37,7169,,
2014-03-08 00:32:00,14,G8VDQ,51.521,-0.292,K4COD,33.104,-84.458,14.097033,-22,0,37,6814,,
2014-03-08 00:32:00,14,G8VDQ,51.521,-0.292,K9AN,40.104,-88.125,14.097033,-15,0,37,6507,,
2014-03-08 00:32:00,10,G8VDQ,51.521,-0.292,K9AN,40.104,-88.125,10.140144,-16,0,37,6507,,
2014-03-08 00:32:00,10,G8VDQ,51.521,-0.292,K4RCG,38.479,-78.042,10.140157,-20,0,37,5983,,
2014-03-08 00:32:00,14,G8VDQ,51.521,-0.292,W3GXT,39.479,-76.792,14.09703,-13,0,37,5829,,
2014-03-08 00:32:00,10,G8VDQ,51.521,-0.292,W3BI,40.562,-75.625,10.140139,-19,0,37,5676,,
2014-03-08 00:32:00,14,G8VDQ,51.521,-0.292,VE1AIM,44.771,-63.708,14.097037,-22,0,37,4614,,
2014-03-08 00:32:00,14,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,14.097033,-14,0,37,3523,,
2014-03-08 00:32:00,10,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,10.140145,-21,0,37,3523,,
2014-03-08 00:36:00,5,G8VDQ,51.521,-0.292,DK6UG,49.521,8.208,5.288649,-9,0,37,640,,
2014-03-08 00:38:00,10,G8VDQ,51.521,-0.292,K9AN,40.104,-88.125,10.140144,-20,0,37,6507,,
2014-03-08 00:38:00,10,G8VDQ,51.521,-0.292,N2NOM,42.271,-75.875,10.140145,-28,0,37,5573,,
2014-03-08 00:38:00,14,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,14.097033,-9,0,37,3523,,
2014-03-08 00:38:00,10,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,10.140145,-22,0,37,3523,,
2014-03-08 00:40:00,14,G8VDQ,51.521,-0.292,W4MO,27.521,-82.958,14.097073,-10,0,37,7169,,
2014-03-08 00:40:00,14,G8VDQ,51.521,-0.292,K9AN,40.104,-88.125,14.097033,-15,0,37,6507,,
2014-03-08 00:40:00,10,G8VDQ,51.521,-0.292,K9AN,40.104,-88.125,10.140144,-19,0,37,6507,,
2014-03-08 00:40:00,10,G8VDQ,51.521,-0.292,K4RCG,38.479,-78.042,10.140158,-28,0,37,5983,,
2014-03-08 00:40:00,14,G8VDQ,51.521,-0.292,K4RCG,38.479,-78.042,14.097044,-28,1,37,5983,,
2014-03-08 00:40:00,14,G8VDQ,51.521,-0.292,W3GXT,39.479,-76.792,14.097031,-13,0,37,5829,,
2014-03-08 00:40:00,14,G8VDQ,51.521,-0.292,WA3DNM,39.521,-74.958,14.097032,-22,0,37,5714,,
2014-03-08 00:40:00,10,G8VDQ,51.521,-0.292,W3BI,40.562,-75.625,10.140139,-21,0,37,5676,,
2014-03-08 00:40:00,10,G8VDQ,51.521,-0.292,N2NOM,42.271,-75.875,10.140145,-23,0,37,5573,,
2014-03-08 00:40:00,10,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,10.140145,-23,0,37,3523,,
2014-03-08 00:40:00,14,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,14.097033,-10,0,37,3523,,
2014-03-08 00:46:00,10,G8VDQ,51.521,-0.292,KV0S,38.521,-92.958,10.140171,-27,0,37,6935,,
2014-03-08 00:46:00,10,G8VDQ,51.521,-0.292,N2NOM,42.271,-75.875,10.140146,-28,0,37,5573,,
2014-03-08 00:46:00,5,G8VDQ,51.521,-0.292,DK6UG,49.521,8.208,5.288649,-7,0,37,640,,
2014-03-08 00:46:00,5,G8VDQ,51.521,-0.292,DF6MK,48.438,12.708,5.288651,-13,0,37,989,,
2014-03-08 00:46:00,14,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,14.097033,-17,0,37,3523,,
2014-03-08 00:46:00,10,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,10.140145,-24,0,37,3523,,
2014-03-08 00:48:00,7,G8VDQ,51.521,-0.292,YO3ITD,44.396,26.208,7.04006,-16,0,37,2112,,
2014-03-08 00:52:00,14,G8VDQ,51.521,-0.292,W4MO,27.521,-82.958,14.097071,-14,0,37,7169,,
2014-03-08 00:52:00,14,G8VDQ,51.521,-0.292,K4COD,33.104,-84.458,14.097033,-18,0,37,6814,,
2014-03-08 00:52:00,14,G8VDQ,51.521,-0.292,K9AN,40.104,-88.125,14.097033,-21,0,37,6507,,
2014-03-08 00:52:00,10,G8VDQ,51.521,-0.292,K9AN,40.104,-88.125,10.140144,-19,0,37,6507,,
2014-03-08 00:52:00,14,G8VDQ,51.521,-0.292,K4RCG,38.479,-78.042,14.097044,-20,0,37,5983,,
2014-03-08 00:52:00,14,G8VDQ,51.521,-0.292,WA3DNM,39.521,-74.958,14.097032,-24,0,37,5714,,
2014-03-08 00:52:00,14,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,14.097033,-14,0,37,3523,,
2014-03-08 00:52:00,10,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,10.140145,-22,0,37,3523,,
2014-03-08 00:56:00,5,G8VDQ,51.521,-0.292,DK6UG,49.521,8.208,5.288649,-5,0,37,640,,
2014-03-08 00:56:00,5,G8VDQ,51.521,-0.292,DF6MK,48.438,12.708,5.288651,-14,0,37,989,,
2014-03-08 00:58:00,14,G8VDQ,51.521,-0.292,W4MO,27.521,-82.958,14.097071,-16,0,37,7169,,
2014-03-08 00:58:00,14,G8VDQ,51.521,-0.292,K4EH,33.521,-84.958,14.097066,-20,0,37,6823,,
2014-03-08 00:58:00,14,G8VDQ,51.521,-0.292,K4COD,33.104,-84.458,14.097033,-17,0,37,6814,,
2014-03-08 00:58:00,10,G8VDQ,51.521,-0.292,K9AN,40.104,-88.125,10.140144,-17,0,37,6507,,
2014-03-08 00:58:00,14,G8VDQ,51.521,-0.292,W3GXT,39.479,-76.792,14.09703,-23,0,37,5829,,
2014-03-08 00:58:00,14,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,14.097033,-15,0,37,3523,,
2014-03-08 00:58:00,10,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,10.140145,-23,0,37,3523,,
2014-03-08 00:58:00,7,G8VDQ,51.521,-0.292,YO3ITD,44.396,26.208,7.040058,-14,0,37,2112,,
2014-03-08 01:00:00,14,G8VDQ,51.521,-0.292,K4COD,33.104,-84.458,14.097033,-19,0,37,6814,,
2014-03-08 01:00:00,10,G8VDQ,51.521,-0.292,W3BI,40.562,-75.625,10.140139,-26,0,37,5676,,
2014-03-08 01:00:00,10,G8VDQ,51.521,-0.292,N2NOM,42.271,-75.875,10.140147,-31,0,37,5573,,
2014-03-08 01:00:00,10,G8VDQ,51.521,-0.292,4X1RF,32.771,34.958,10.140145,-22,0,37,3523,,
2014-03-07 22:54:00,10,G8YTR,50.896,-1.042,K4RCG,38.479,-78.042,10.140107,-19,0,33,5956,,
2014-03-07 23:04:00,10,G8YTR,50.896,-1.042,KV0S,38.521,-92.958,10.140119,-23,0,33,6922,,
2014-03-07 23:20:00,10,G8YTR,50.896,-1.042,K4RCG,38.479,-78.042,10.140106,-22,0,33,5956,,
2014-03-08 00:10:00,10,G8YTR,50.896,-1.042,KV0S,38.521,-92.958,10.14012,-24,1,33,6922,,
2014-03-08 00:10:00,10,G8YTR,50.896,-1.042,K4RCG,38.479,-78.042,10.140107,-19,0,33,5956,,
2014-03-08 00:20:00,10,G8YTR,50.896,-1.042,K4RCG,38.479,-78.042,10.140107,-13,0,33,5956,,
2014-03-08 00:26:00,10,G8YTR,50.896,-1.042,KV0S,38.521,-92.958,10.14012,-27,-1,33,6922,,
2014-03-08 00:26:00,10,G8YTR,50.896,-1.042,K4RCG,38.479,-78.042,10.140107,-16,0,33,5956,,
2014-03-08 00:34:00,10,G8YTR,50.896,-1.042,KV0S,38.521,-92.958,10.14012,-27,0,33,6922,,
2014-03-08 00:44:00,10,G8YTR,50.896,-1.042,KV0S,38.521,-92.958,10.14012,-23,0,33,6922,,
2014-03-08 00:44:00,10,G8YTR,50.896,-1.042,K4RCG,38.479,-78.042,10.140107,-19,0,33,5956,,
2014-03-08 00:54:00,10,G8YTR,50.896,-1.042,KV0S,38.521,-92.958,10.140121,-20,0,33,6922,,
2014-03-08 00:54:00,10,G8YTR,50.896,-1.042,K4RCG,38.479,-78.042,10.140106,-13,0,33,5956,,
2014-03-07 22:54:00,14,GM4SFW,57.562,-4.458,W4MO,27.521,-82.958,14.097181,-17,-1,30,6792,,
2014-03-07 22:54:00,14,GM4SFW,57.562,-4.458,K4COD,33.104,-84.458,14.097142,-20,-1,30,6381,,
2014-03-07 22:54:00,14,GM4SFW,57.562,-4.458,K9AN,40.104,-88.125,14.097142,-8,-1,30,5996,,
2014-03-07 22:54:00,14,GM4SFW,57.562,-4.458,W3GXT,39.479,-76.792,14.09714,-19,-1,30,5396,,
2014-03-07 23:14:00,10,GM4SFW,57.521,-4.375,K9AN,40.104,-88.125,10.140278,-12,0,37,6002,,
2014-03-07 23:14:00,10,GM4SFW,57.521,-4.375,K4RCG,38.479,-78.042,10.140292,-17,0,37,5557,,
2014-03-07 23:14:00,10,GM4SFW,57.521,-4.375,W3BI,40.562,-75.625,10.140273,-11,0,37,5246,,
2014-03-07 23:14:00,10,GM4SFW,57.521,-4.375,N2NOM,42.271,-75.875,10.14028,-16,0,37,5125,,
2014-03-07 23:14:00,10,GM4SFW,57.521,-4.375,VE1MDO,44.688,-63.958,10.140279,-19,0,37,4241,,
2014-03-07 23:22:00,14,GM4SFW,57.562,-4.458,W4AC,26.521,-82.958,14.097165,-17,-1,30,6881,,
2014-03-07 23:22:00,14,GM4SFW,57.562,-4.458,AD4PT,32.979,-97.125,14.09714,-21,-1,30,7116,,
2014-03-07 23:22:00,14,GM4SFW,57.562,-4.458,K4COD,33.104,-84.458,14.097143,-19,0,30,6381,,
2014-03-07 23:22:00,14,GM4SFW,57.562,-4.458,K9AN,40.104,-88.125,14.097143,-7,-1,30,5996,,
2014-03-07 23:22:00,14,GM4SFW,57.562,-4.458,W9HLY,40.812,-84.958,14.097143,-22,-1,30,5758,,
2014-03-07 23:22:00,14,GM4SFW,57.562,-4.458,W3GXT,39.479,-76.792,14.097142,-22,-1,30,5396,,
2014-03-07 23:22:00,14,GM4SFW,57.521,-4.375,WA3DNM,39.521,-74.958,14.097142,-20,-1,30,5299,,
2014-03-07 23:22:00,14,GM4SFW,57.521,-4.375,VE1AIM,44.771,-63.708,14.09715,-26,-1,30,4220,,
2014-03-07 23:26:00,10,GM4SFW,57.562,-4.458,K9AN,40.104,-88.125,10.140279,-9,0,37,5996,,
2014-03-07 23:36:00,10,GM4SFW,57.521,-4.375,K9AN,40.104,-88.125,10.14028,-3,0,37,6002,,
2014-03-07 23:36:00,10,GM4SFW,57.521,-4.375,K4RCG,38.479,-78.042,10.140292,-14,0,37,5557,,
2014-03-07 23:36:00,10,GM4SFW,57.521,-4.375,W3CSW,39.146,-77.125,10.14028,-15,0,37,5449,,
2014-03-07 23:36:00,10,GM4SFW,57.521,-4.375,W3BI,40.562,-75.625,10.140274,-8,0,37,5246,,
2014-03-07 23:36:00,10,GM4SFW,57.521,-4.375,N2NOM,42.271,-75.875,10.140281,-12,0,37,5125,,
2014-03-07 23:36:00,10,GM4SFW,57.521,-4.375,N1NCO,42.479,-71.458,10.140295,-18,0,37,4851,,
2014-03-07 23:36:00,10,GM4SFW,57.521,-4.375,VE1MDO,44.688,-63.958,10.140279,-20,0,37,4241,,
2014-03-07 23:44:00,10,GM4SFW,57.562,-4.458,K9AN,40.104,-88.125,10.14028,-9,0,37,5996,,
2014-03-07 23:44:00,10,GM4SFW,57.562,-4.458,K4RCG,38.479,-78.042,10.140293,-18,0,37,5551,,
2014-03-07 23:44:00,10,GM4SFW,57.562,-4.458,W3CSW,39.146,-77.125,10.14028,-16,0,37,5443,,
2014-03-07 23:44:00,10,GM4SFW,57.562,-4.458,KZ3X,40.312,-76.125,10.140277,-9,0,37,5290,,
2014-03-07 23:44:00,10,GM4SFW,57.562,-4.458,W3BI,40.562,-75.625,10.140275,-14,0,37,5240,,
2014-03-07 23:44:00,10,GM4SFW,57.562,-4.458,N2NOM,42.271,-75.875,10.140278,-16,0,37,5119,,
2014-03-07 23:44:00,10,GM4SFW,57.562,-4.458,VE1MDO,44.688,-63.958,10.14028,-20,0,37,4235,,
2014-03-07 23:46:00,14,GM4SFW,57.562,-4.458,W4AC,26.521,-82.958,14.097165,-16,0,30,6881,,
2014-03-07 23:46:00,14,GM4SFW,57.562,-4.458,W4MO,27.521,-82.958,14.097182,-24,0,30,6792,,
2014-03-07 23:46:00,14,GM4SFW,57.562,-4.458,K9AN,40.104,-88.125,14.097142,-10,0,30,5996,,
2014-03-07 23:46:00,14,GM4SFW,57.562,-4.458,W3GXT,39.479,-76.792,14.097141,-13,-1,30,5396,,
2014-03-07 23:46:00,14,GM4SFW,57.562,-4.458,WA3DNM,39.521,-74.958,14.097142,-14,0,30,5294,,
2014-03-07 23:56:00,10,GM4SFW,57.562,-4.458,K9AN,40.104,-88.125,10.14028,-7,0,37,5996,,
2014-03-07 23:56:00,10,GM4SFW,57.562,-4.458,K4RCG,38.479,-78.042,10.140292,-15,0,37,5551,,
2014-03-07 23:56:00,10,GM4SFW,57.562,-4.458,W3CSW,39.146,-77.125,10.140279,-12,0,37,5443,,
2014-03-07 23:56:00,10,GM4SFW,57.562,-4.458,KZ3X,40.312,-76.125,10.140278,-13,0,37,5290,,
2014-03-07 23:56:00,10,GM4SFW,57.562,-4.458,W3BI,40.562,-75.625,10.140275,-10,0,37,5240,,
2014-03-07 23:56:00,10,GM4SFW,57.562,-4.458,N2NOM,42.271,-75.875,10.140278,-13,0,37,5119,,
2014-03-08 00:04:00,14,GM4SFW,57.521,-4.375,W4MO,27.521,-82.958,14.097184,-13,0,30,6797,,
2014-03-08 00:04:00,14,GM4SFW,57.521,-4.375,KB1MVX,33.521,-84.958,14.097139,-28,-1,30,6388,,
2014-03-08 00:04:00,10,GM4SFW,57.521,-4.375,K9AN,40.104,-88.125,10.14028,-4,0,37,6002,,
2014-03-08 00:04:00,10,GM4SFW,57.521,-4.375,K4RCG,38.479,-78.042,10.140293,-10,0,37,5557,,
2014-03-08 00:04:00,14,GM4SFW,57.521,-4.375,WA3DNM,39.521,-74.958,14.097143,-20,0,30,5299,,
2014-03-08 00:04:00,10,GM4SFW,57.521,-4.375,KZ3X,40.312,-76.125,10.140278,-10,0,37,5296,,
2014-03-08 00:04:00,10,GM4SFW,57.521,-4.375,N2NOM,42.271,-75.875,10.14028,-10,1,37,5125,,
2014-03-08 00:04:00,10,GM4SFW,57.521,-4.375,N1NCO,42.479,-71.458,10.140295,-10,0,37,4851,,
2014-03-08 00:04:00,14,GM4SFW,57.521,-4.375,VE1AIM,44.771,-63.708,14.097149,-26,0,30,4220,,
2014-03-08 00:16:00,10,GM4SFW,57.562,-4.458,K9AN,40.104,-88.125,10.14028,-9,0,37,5996,,
2014-03-08 00:16:00,10,GM4SFW,57.562,-4.458,N2NOM,42.271,-75.875,10.140282,-13,0,37,5119,,
2014-03-08 00:20:00,14,GM4SFW,57.562,-4.458,AD4PT,32.979,-97.125,14.097142,-22,-1,30,7116,,
2014-03-08 00:20:00,14,GM4SFW,57.562,-4.458,K4EH,33.521,-84.958,14.097178,-26,-1,30,6383,,
2014-03-08 00:20:00,14,GM4SFW,57.562,-4.458,K4COD,33.104,-84.458,14.097145,-19,-1,30,6381,,
